scheduled,home.alias,scoring.home_points,away.alias,scoring.away_points,WIN
2001-12-09 18:02:41,CIN,10.0,JAC,14.0,JAC
2001-12-09 18:03:15,DAL,20.0,NYG,13.0,DAL
2001-12-09 18:02:20,BUF,25.0,CAR,24.0,BUF
2001-12-11 02:08:14,MIA,41.0,IND,6.0,MIA
2001-12-09 18:02:22,NE,27.0,CLE,16.0,NE
2001-12-09 18:03:14,GB,17.0,CHI,7.0,GB
2001-12-16 21:17:06,TEN,26.0,GB,20.0,TEN
2001-12-16 18:02:35,DET,27.0,MIN,24.0,DET
2001-12-18 02:09:25,NO,21.0,STL,34.0,STL
2001-12-16 21:16:50,WAS,6.0,PHI,20.0,PHI
2001-12-16 18:02:35,IND,41.0,ATL,27.0,IND
2001-12-16 18:03:06,KC,26.0,DEN,23.0,KC
2001-12-15 18:37:33,NYG,17.0,ARI,13.0,NYG
2001-12-16 18:02:54,CLE,10.0,JAC,15.0,JAC
2001-12-16 18:03:28,BUF,9.0,NE,12.0,NE
2001-12-16 21:06:53,SF,21.0,MIA,0.0,SF
2001-12-16 21:17:09,SEA,29.0,DAL,3.0,SEA
2001-12-16 18:03:27,CHI,27.0,TB,3.0,CHI
2001-12-16 18:03:21,NYJ,15.0,CIN,14.0,NYJ
2001-12-17 01:37:19,BAL,21.0,PIT,26.0,PIT
2001-12-15 22:15:11,SD,6.0,OAK,13.0,OAK
2001-12-23 18:04:09,PIT,47.0,DET,14.0,PIT
2001-12-23 18:04:13,TB,48.0,NO,21.0,TB
2001-12-23 18:03:39,WAS,15.0,CHI,20.0,CHI
2001-12-22 18:35:14,NE,20.0,MIA,13.0,NE
2001-12-23 21:16:11,GB,30.0,CLE,7.0,GB
2001-12-22 08:00:00,OAK,10.0,TEN,13.0,TEN
2001-12-23 18:03:16,MIN,3.0,JAC,33.0,JAC
2001-12-22 22:15:30,SF,13.0,PHI,3.0,SF
2001-12-23 18:02:55,KC,20.0,SD,17.0,KC
2001-12-23 18:03:01,ATL,33.0,BUF,30.0,ATL
2001-12-23 18:04:13,BAL,16.0,CIN,0.0,BAL
2001-12-24 01:41:20,IND,28.0,NYJ,29.0,NYJ
2001-12-23 21:06:47,ARI,17.0,DAL,10.0,ARI
2001-12-23 18:03:04,CAR,32.0,STL,38.0,STL
2001-12-23 18:02:42,NYG,27.0,SEA,24.0,NYG
2001-12-30 02:08:39,TB,22.0,BAL,10.0,TB
2001-12-30 18:03:11,DAL,27.0,SF,21.0,DAL
2001-12-30 18:02:59,CAR,7.0,ARI,30.0,ARI
2001-12-30 18:02:57,CIN,26.0,PIT,23.0,CIN
2001-12-30 18:02:34,MIA,21.0,ATL,14.0,MIA
2001-12-30 21:16:02,SD,22.0,SEA,25.0,SEA
2001-12-30 21:06:35,PHI,24.0,NYG,21.0,PHI
2001-12-30 18:03:35,NYJ,9.0,BUF,14.0,BUF
2001-12-30 18:03:32,JAC,26.0,KC,30.0,KC
2001-12-30 18:02:54,STL,42.0,IND,17.0,STL
2001-12-30 18:03:55,TEN,38.0,CLE,41.0,CLE
2001-12-31 01:36:18,NO,10.0,WAS,40.0,WAS
2001-12-30 18:03:00,DET,0.0,CHI,24.0,CHI
2001-12-30 18:03:15,GB,24.0,MIN,13.0,GB
2001-12-30 21:15:31,DEN,23.0,OAK,17.0,DEN
2002-01-06 08:00:00,OAK,22.0,NYJ,24.0,NYJ
2002-01-06 18:03:53,TEN,21.0,CIN,23.0,CIN
2002-01-06 18:03:43,DET,15.0,DAL,10.0,DET
2002-01-06 21:16:07,MIA,34.0,BUF,7.0,MIA
2002-01-06 18:03:26,CHI,33.0,JAC,13.0,CHI
2002-01-06 18:04:07,NYG,25.0,GB,34.0,GB
2002-01-08 02:09:43,BAL,19.0,MIN,3.0,BAL
2002-01-06 18:02:46,IND,29.0,DEN,10.0,IND
2002-01-06 18:02:34,CAR,6.0,NE,38.0,NE
2002-01-06 18:03:54,PIT,28.0,CLE,7.0,PIT
2002-01-06 21:05:28,STL,31.0,ATL,13.0,STL
2002-01-06 18:03:39,WAS,20.0,ARI,17.0,WAS
2002-01-07 01:36:54,TB,13.0,PHI,17.0,PHI
2002-01-06 21:16:00,SEA,21.0,KC,18.0,SEA
2002-01-06 18:03:09,NO,0.0,SF,38.0,SF
2002-09-08 20:17:37,DEN,23.0,STL,16.0,DEN
2002-09-08 17:04:44,BUF,31.0,NYJ,37.0,NYJ
2002-09-08 17:05:05,JAC,25.0,IND,28.0,IND
2002-09-08 17:06:55,TEN,27.0,PHI,24.0,TEN
2002-09-08 17:04:51,CIN,6.0,SD,34.0,SD
2002-09-08 17:05:54,GB,37.0,ATL,34.0,GB
2002-09-08 17:06:43,WAS,31.0,ARI,23.0,WAS
2002-09-08 17:04:25,MIA,49.0,DET,21.0,MIA
2002-09-08 20:17:38,TB,20.0,NO,26.0,NO
2002-09-10 01:12:44,NE,30.0,PIT,14.0,NE
2002-09-06 00:38:36,NYG,13.0,SF,16.0,SF
2002-09-08 17:04:43,CAR,10.0,BAL,7.0,CAR
2002-09-08 20:18:26,OAK,31.0,SEA,17.0,OAK
2002-09-08 17:03:24,CHI,27.0,MIN,23.0,CHI
2002-09-09 00:36:34,HOU,19.0,DAL,10.0,HOU
2002-09-08 17:04:50,CLE,39.0,KC,40.0,KC
2002-09-15 17:03:46,KC,16.0,JAC,23.0,JAC
2002-09-15 20:17:14,MIN,39.0,BUF,45.0,BUF
2002-09-16 00:37:45,PIT,17.0,OAK,30.0,OAK
2002-09-15 20:16:23,SF,14.0,DEN,24.0,DEN
2002-09-15 17:04:04,ATL,13.0,CHI,14.0,CHI
2002-09-15 17:04:18,DAL,21.0,TEN,13.0,DAL
2002-09-15 17:03:13,BAL,0.0,TB,25.0,TB
2002-09-15 17:03:23,CAR,31.0,DET,7.0,CAR
2002-09-17 01:09:31,WAS,7.0,PHI,37.0,PHI
2002-09-15 17:04:31,NO,35.0,GB,20.0,NO
2002-09-15 20:07:04,STL,21.0,NYG,26.0,NYG
2002-09-15 20:05:14,SEA,13.0,ARI,24.0,ARI
2002-09-15 16:03:48,IND,13.0,MIA,21.0,MIA
2002-09-15 17:04:27,NYJ,7.0,NE,44.0,NE
2002-09-15 17:03:06,CLE,20.0,CIN,7.0,CLE
2002-09-15 20:18:23,SD,24.0,HOU,3.0,SD
2002-09-22 17:06:04,TEN,28.0,CLE,31.0,CLE
2002-09-22 20:17:01,DET,31.0,GB,37.0,GB
2002-09-23 00:35:56,ATL,30.0,CIN,3.0,ATL
2002-09-22 17:02:31,MIA,30.0,NYJ,3.0,MIA
2002-09-22 17:03:52,PHI,44.0,DAL,13.0,PHI
2002-09-22 17:03:24,NE,41.0,KC,38.0,NE
2002-09-22 19:06:13,ARI,15.0,SD,23.0,SD
2002-09-22 17:02:37,HOU,3.0,IND,23.0,IND
2002-09-22 20:15:24,SF,20.0,WAS,10.0,SF
2002-09-22 17:02:54,CHI,23.0,NO,29.0,NO
2002-09-24 01:09:25,TB,26.0,STL,14.0,TB
2002-09-22 20:05:39,DEN,28.0,BUF,23.0,DEN
2002-09-22 17:01:36,MIN,14.0,CAR,21.0,CAR
2002-09-22 20:16:13,NYG,9.0,SEA,6.0,NYG
2002-09-29 17:03:56,BUF,33.0,CHI,27.0,BUF
2002-09-29 20:05:13,CIN,7.0,TB,35.0,TB
2002-09-29 20:16:00,OAK,52.0,TEN,25.0,OAK
2002-09-29 17:02:46,PHI,35.0,HOU,17.0,PHI
2002-09-29 17:03:17,DET,26.0,NO,21.0,DET
2002-09-29 17:03:24,KC,48.0,MIA,30.0,KC
2002-09-29 17:02:28,GB,17.0,CAR,14.0,GB
2002-09-30 00:36:23,SEA,48.0,MIN,23.0,SEA
2002-09-29 17:06:59,PIT,16.0,CLE,13.0,PIT
2002-09-29 19:06:00,ARI,21.0,NYG,7.0,ARI
2002-09-29 20:15:48,SD,21.0,NE,14.0,SD
2002-10-01 01:09:12,BAL,34.0,DEN,23.0,BAL
2002-09-29 17:03:52,JAC,28.0,NYJ,3.0,JAC
2002-09-29 17:03:10,STL,10.0,DAL,13.0,DAL
2002-10-07 00:36:15,CLE,21.0,BAL,26.0,BAL
2002-10-06 17:02:55,MIA,26.0,NE,13.0,MIA
2002-10-06 20:06:50,NYJ,25.0,KC,29.0,KC
2002-10-06 17:02:39,BUF,31.0,OAK,49.0,OAK
2002-10-06 17:03:06,ATL,6.0,TB,20.0,TB
2002-10-06 16:02:20,IND,28.0,CIN,21.0,IND
2002-10-06 20:05:22,DEN,26.0,SD,9.0,DEN
2002-10-06 17:02:51,CAR,13.0,ARI,16.0,ARI
2002-10-06 20:15:34,SF,37.0,STL,13.0,SF
2002-10-06 17:05:52,TEN,14.0,WAS,31.0,WAS
2002-10-06 20:15:11,JAC,28.0,PHI,25.0,JAC
2002-10-06 17:02:28,NO,32.0,PIT,29.0,NO
2002-10-08 01:08:00,CHI,21.0,GB,34.0,GB
2002-10-06 17:02:58,DAL,17.0,NYG,21.0,NYG
2002-10-15 01:07:13,SEA,21.0,SF,28.0,SF
2002-10-13 17:04:48,WAS,27.0,NO,43.0,NO
2002-10-13 20:16:49,SD,35.0,KC,34.0,SD
2002-10-14 04:13:02,NE,10.0,GB,28.0,GB
2002-10-13 17:02:51,TB,17.0,CLE,3.0,TB
2002-10-13 20:18:15,TEN,23.0,JAC,14.0,TEN
2002-10-13 17:04:29,NYG,10.0,ATL,17.0,ATL
2002-10-13 17:02:58,MIN,31.0,DET,24.0,MIN
2002-10-13 16:02:28,IND,22.0,BAL,20.0,IND
2002-10-14 00:35:33,DEN,22.0,MIA,24.0,MIA
2002-10-13 17:02:34,DAL,14.0,CAR,13.0,DAL
2002-10-13 17:02:21,HOU,24.0,BUF,31.0,BUF
2002-10-13 17:02:14,CIN,7.0,PIT,34.0,PIT
2002-10-13 20:15:51,STL,28.0,OAK,13.0,STL
2002-10-20 17:03:18,KC,34.0,DEN,37.0,DEN
2002-10-20 20:05:19,CLE,34.0,HOU,17.0,CLE
2002-10-20 17:03:53,DET,23.0,CHI,20.0,DET
2002-10-20 17:04:15,NYJ,20.0,MIN,7.0,NYJ
2002-10-20 20:15:34,PHI,20.0,TB,10.0,PHI
2002-10-20 20:16:36,GB,30.0,WAS,9.0,GB
2002-10-20 19:17:06,ARI,9.0,DAL,6.0,ARI
2002-10-20 17:03:26,MIA,10.0,BUF,23.0,BUF
2002-10-20 17:03:31,BAL,17.0,JAC,10.0,BAL
2002-10-20 17:03:33,NO,35.0,SF,27.0,NO
2002-10-20 17:02:51,ATL,30.0,CAR,0.0,ATL
2002-10-20 17:03:11,STL,37.0,SEA,20.0,STL
2002-10-22 01:10:29,PIT,28.0,IND,10.0,PIT
2002-10-20 20:05:38,OAK,21.0,SD,27.0,SD
2002-10-28 01:36:50,WAS,26.0,IND,21.0,WAS
2002-10-27 21:05:29,SF,38.0,ARI,28.0,SF
2002-10-27 18:02:36,CIN,24.0,TEN,30.0,TEN
2002-10-27 18:03:14,NYJ,21.0,CLE,24.0,CLE
2002-10-27 18:06:35,MIN,25.0,CHI,7.0,MIN
2002-10-27 18:02:24,CAR,9.0,TB,12.0,TB
2002-10-27 18:03:43,BUF,24.0,DET,17.0,BUF
2002-10-29 02:09:10,PHI,17.0,NYG,3.0,PHI
2002-10-27 18:00:11,BAL,18.0,PIT,31.0,PIT
2002-10-27 18:04:47,KC,20.0,OAK,10.0,KC
2002-10-27 18:04:10,DAL,14.0,SEA,17.0,SEA
2002-10-27 21:15:38,NE,16.0,DEN,24.0,DEN
2002-10-27 21:15:36,JAC,19.0,HOU,21.0,HOU
2002-10-27 18:03:38,NO,35.0,ATL,37.0,ATL
2002-11-03 18:03:24,CLE,20.0,PIT,23.0,PIT
2002-11-03 18:02:40,BUF,7.0,NE,38.0,NE
2002-11-03 21:16:08,SEA,3.0,WAS,14.0,WAS
2002-11-03 18:05:10,TB,38.0,MIN,24.0,TB
2002-11-03 21:05:32,SD,13.0,NYJ,44.0,NYJ
2002-11-05 02:09:06,GB,24.0,MIA,10.0,GB
2002-11-03 18:04:09,DET,9.0,DAL,7.0,DET
2002-11-03 18:02:42,ATL,20.0,BAL,17.0,ATL
2002-11-03 21:15:40,OAK,20.0,SF,23.0,SF
2002-11-04 01:36:38,NYG,24.0,JAC,17.0,NYG
2002-11-03 18:02:00,CHI,13.0,PHI,19.0,PHI
2002-11-03 18:04:07,HOU,3.0,CIN,38.0,CIN
2002-11-03 21:17:22,ARI,14.0,STL,27.0,STL
2002-11-03 18:02:55,IND,15.0,TEN,23.0,TEN
2002-11-10 18:02:46,STL,28.0,SD,24.0,STL
2002-11-11 01:37:27,NYJ,13.0,MIA,10.0,NYJ
2002-11-10 21:15:54,CHI,30.0,NE,33.0,NE
2002-11-10 18:03:24,GB,40.0,DET,14.0,GB
2002-11-10 21:15:46,SF,17.0,KC,13.0,SF
2002-11-10 18:04:03,TEN,17.0,HOU,10.0,TEN
2002-11-10 18:04:41,MIN,20.0,NYG,27.0,NYG
2002-11-10 18:02:55,CAR,24.0,NO,34.0,NO
2002-11-10 18:03:07,PHI,13.0,IND,35.0,IND
2002-11-12 02:09:02,DEN,10.0,OAK,34.0,OAK
2002-11-10 18:02:49,BAL,38.0,CIN,27.0,BAL
2002-11-10 18:04:38,PIT,34.0,ATL,34.0,ATL
2002-11-10 21:06:05,JAC,26.0,WAS,7.0,JAC
2002-11-10 21:07:25,ARI,6.0,SEA,27.0,SEA
2002-11-17 21:05:54,SD,20.0,SF,17.0,SD
2002-11-18 01:34:00,OAK,27.0,NE,20.0,OAK
2002-11-17 18:02:29,HOU,21.0,JAC,24.0,JAC
2002-11-17 21:16:27,MIA,26.0,BAL,7.0,MIA
2002-11-17 18:02:45,IND,20.0,DAL,3.0,IND
2002-11-17 18:03:40,KC,17.0,BUF,16.0,KC
2002-11-17 18:02:38,PHI,38.0,ARI,14.0,PHI
2002-11-17 18:07:54,TEN,31.0,PIT,23.0,TEN
2002-11-17 21:05:38,TB,23.0,CAR,10.0,TB
2002-11-17 18:02:55,ATL,24.0,NO,17.0,ATL
2002-11-17 18:04:29,MIN,31.0,GB,21.0,MIN
2002-11-17 21:16:00,SEA,9.0,DEN,31.0,DEN
2002-11-17 18:02:43,CIN,20.0,CLE,27.0,CLE
2002-11-17 21:16:05,DET,14.0,NYJ,31.0,NYJ
2002-11-17 18:04:28,NYG,19.0,WAS,17.0,NYG
2002-11-19 02:08:45,STL,21.0,CHI,16.0,STL
2002-11-24 21:15:47,HOU,16.0,NYG,14.0,HOU
2002-11-24 18:02:59,BAL,13.0,TEN,12.0,BAL
2002-11-24 18:02:42,CAR,0.0,ATL,41.0,ATL
2002-11-24 18:02:36,NO,15.0,CLE,24.0,CLE
2002-11-24 18:03:24,WAS,20.0,STL,17.0,WAS
2002-11-24 18:02:33,DAL,21.0,JAC,19.0,DAL
2002-11-24 18:02:54,CHI,20.0,DET,17.0,CHI
2002-11-24 21:06:15,SEA,39.0,KC,32.0,SEA
2002-11-26 02:08:58,SF,17.0,PHI,38.0,PHI
2002-11-24 18:04:09,PIT,29.0,CIN,21.0,PIT
2002-11-24 18:03:49,NYJ,31.0,BUF,13.0,NYJ
2002-11-24 21:06:03,ARI,20.0,OAK,41.0,OAK
2002-11-24 21:15:43,TB,21.0,GB,7.0,TB
2002-11-24 18:02:36,MIA,30.0,SD,3.0,MIA
2002-11-24 18:02:52,NE,24.0,MIN,17.0,NE
2002-11-25 01:36:40,DEN,20.0,IND,23.0,IND
2002-12-01 18:04:02,NYG,29.0,TEN,32.0,TEN
2002-12-01 18:04:13,BUF,38.0,MIA,21.0,BUF
2002-12-02 01:37:26,NO,23.0,TB,20.0,NO
2002-12-01 18:03:58,KC,49.0,ARI,0.0,KC
2002-12-01 18:03:31,MIN,24.0,ATL,30.0,ATL
2002-12-01 18:02:23,JAC,23.0,PIT,25.0,PIT
2002-12-01 18:02:38,CIN,23.0,BAL,27.0,BAL
2002-12-01 21:15:22,SF,31.0,SEA,24.0,SF
2002-12-01 18:02:49,GB,30.0,CHI,20.0,GB
2002-12-01 21:05:36,SD,30.0,DEN,27.0,SD
2002-12-01 21:06:20,IND,19.0,HOU,3.0,IND
2002-12-01 21:15:40,PHI,10.0,STL,3.0,PHI
2002-11-28 17:38:21,DET,12.0,NE,20.0,NE
2002-12-01 18:03:37,CLE,6.0,CAR,13.0,CAR
2002-12-03 02:08:52,OAK,26.0,NYJ,20.0,OAK
2002-11-28 21:18:28,DAL,27.0,WAS,20.0,DAL
2002-12-10 02:09:00,MIA,27.0,CHI,9.0,MIA
2002-12-08 18:03:06,KC,49.0,STL,10.0,KC
2002-12-08 21:05:05,BAL,25.0,NO,37.0,NO
2002-12-09 08:13:05,SEA,20.0,PHI,27.0,PHI
2002-12-08 21:15:21,SD,7.0,OAK,27.0,OAK
2002-12-08 21:07:52,ARI,23.0,DET,20.0,ARI
2002-12-08 18:02:45,WAS,21.0,NYG,27.0,NYG
2002-12-08 18:02:37,NE,27.0,BUF,17.0,NE
2002-12-09 01:36:43,GB,26.0,MIN,22.0,GB
2002-12-08 18:02:37,DAL,27.0,SF,31.0,SF
2002-12-08 18:02:38,JAC,20.0,CLE,21.0,CLE
2002-12-08 18:03:12,TB,34.0,ATL,10.0,TB
2002-12-08 21:16:55,NYJ,19.0,DEN,13.0,NYJ
2002-12-08 18:04:25,TEN,27.0,IND,17.0,TEN
2002-12-08 18:05:36,PIT,6.0,HOU,24.0,HOU
2002-12-08 18:02:28,CAR,52.0,CIN,31.0,CAR
2002-12-15 18:02:52,HOU,19.0,BAL,23.0,BAL
2002-12-17 02:10:27,TEN,24.0,NE,7.0,TEN
2002-12-15 18:03:13,ATL,24.0,SEA,30.0,SEA
2002-12-15 18:03:58,PIT,30.0,CAR,14.0,PIT
2002-12-15 21:16:07,SF,14.0,GB,20.0,GB
2002-12-15 18:02:45,PHI,34.0,WAS,21.0,PHI
2002-12-15 21:16:27,NYG,37.0,DAL,7.0,NYG
2002-12-15 18:02:33,CLE,23.0,IND,28.0,IND
2002-12-15 18:02:47,MIA,23.0,OAK,17.0,MIA
2002-12-15 18:03:10,BUF,20.0,SD,13.0,BUF
2002-12-15 18:04:31,DET,20.0,TB,23.0,TB
2002-12-15 18:02:53,CIN,15.0,JAC,29.0,JAC
2002-12-15 21:05:40,DEN,31.0,KC,24.0,DEN
2002-12-16 01:36:41,STL,30.0,ARI,28.0,STL
2002-12-15 18:04:12,NO,31.0,MIN,32.0,MIN
2002-12-15 18:04:17,CHI,20.0,NYJ,13.0,CHI
2002-12-22 18:03:38,IND,27.0,NYG,44.0,NYG
2002-12-23 01:36:24,NE,17.0,NYJ,30.0,NYJ
2002-12-22 18:02:36,WAS,26.0,HOU,10.0,WAS
2002-12-22 01:38:51,DAL,3.0,PHI,27.0,PHI
2002-12-22 18:02:32,CAR,24.0,CHI,14.0,CAR
2002-12-24 02:08:47,TB,7.0,PIT,17.0,PIT
2002-12-22 21:05:39,SEA,30.0,STL,10.0,SEA
2002-12-22 21:16:48,BAL,13.0,CLE,14.0,CLE
2002-12-22 18:03:04,GB,10.0,BUF,0.0,GB
2002-12-22 21:16:45,OAK,28.0,DEN,16.0,OAK
2002-12-22 18:03:22,ATL,36.0,DET,15.0,ATL
2002-12-22 18:02:39,JAC,10.0,TEN,28.0,TEN
2002-12-22 18:02:44,CIN,20.0,NO,13.0,CIN
2002-12-21 22:06:23,ARI,14.0,SF,17.0,SF
2002-12-21 18:33:38,MIN,20.0,MIA,17.0,MIN
2002-12-22 18:03:01,KC,24.0,SD,22.0,KC
2002-12-29 21:15:29,SD,28.0,SEA,31.0,SEA
2002-12-29 18:02:54,DET,36.0,MIN,38.0,MIN
2002-12-29 18:02:45,NO,6.0,CAR,10.0,CAR
2002-12-30 01:36:05,CHI,0.0,TB,15.0,TB
2002-12-31 02:07:39,STL,31.0,SF,20.0,STL
2002-12-29 18:02:32,CLE,24.0,ATL,16.0,CLE
2002-12-29 21:17:18,NYJ,42.0,GB,17.0,NYJ
2002-12-29 21:05:38,IND,20.0,JAC,13.0,IND
2002-12-29 18:03:15,HOU,3.0,TEN,13.0,TEN
2002-12-28 18:36:59,NYG,10.0,PHI,7.0,NYG
2002-12-29 18:03:32,BUF,27.0,CIN,9.0,BUF
2002-12-29 21:16:11,DEN,37.0,ARI,7.0,DEN
2002-12-29 18:02:56,WAS,20.0,DAL,14.0,WAS
2002-12-29 18:03:02,NE,27.0,MIA,24.0,NE
2002-12-29 18:04:31,PIT,34.0,BAL,31.0,PIT
2002-12-28 22:15:36,OAK,24.0,KC,0.0,OAK
2003-09-08 00:51:02,TEN,25.0,OAK,20.0,TEN
2003-09-07 17:07:22,BUF,31.0,NE,0.0,BUF
2003-09-07 17:06:08,PIT,34.0,BAL,15.0,PIT
2003-09-05 01:09:06,WAS,16.0,NYJ,13.0,WAS
2003-09-07 20:19:07,DAL,13.0,ATL,27.0,ATL
2003-09-07 17:07:38,KC,27.0,SD,14.0,KC
2003-09-07 17:06:09,CIN,10.0,DEN,30.0,DEN
2003-09-07 17:05:57,CAR,24.0,JAC,23.0,CAR
2003-09-07 20:18:14,SEA,27.0,NO,10.0,SEA
2003-09-07 17:06:08,DET,42.0,ARI,24.0,DET
2003-09-07 17:05:19,GB,25.0,MIN,30.0,MIN
2003-09-07 17:06:20,CLE,6.0,IND,9.0,IND
2003-09-09 01:09:36,PHI,0.0,TB,17.0,TB
2003-09-07 17:05:18,NYG,23.0,STL,13.0,NYG
2003-09-07 17:06:02,MIA,20.0,HOU,21.0,HOU
2003-09-07 20:20:06,SF,49.0,CHI,7.0,SF
2003-09-14 20:15:33,PHI,10.0,NE,31.0,NE
2003-09-14 20:16:03,OAK,23.0,CIN,20.0,OAK
2003-09-14 16:02:50,IND,33.0,TEN,7.0,IND
2003-09-16 01:09:01,NYG,32.0,DAL,35.0,DAL
2003-09-14 17:02:55,NYJ,10.0,MIA,21.0,MIA
2003-09-14 17:02:33,NO,31.0,HOU,10.0,NO
2003-09-14 17:02:47,KC,41.0,PIT,20.0,KC
2003-09-14 20:05:32,TB,9.0,CAR,12.0,CAR
2003-09-14 17:02:44,BAL,33.0,CLE,13.0,BAL
2003-09-14 17:03:11,GB,31.0,DET,6.0,GB
2003-09-14 17:03:33,ATL,31.0,WAS,33.0,WAS
2003-09-14 17:03:00,JAC,17.0,BUF,38.0,BUF
2003-09-15 00:37:43,MIN,24.0,CHI,13.0,MIN
2003-09-14 20:16:23,SD,13.0,DEN,37.0,DEN
2003-09-14 19:05:41,ARI,0.0,SEA,38.0,SEA
2003-09-14 17:03:55,STL,27.0,SF,24.0,STL
2003-09-21 19:06:13,ARI,20.0,GB,13.0,ARI
2003-09-22 00:36:35,MIA,17.0,BUF,7.0,MIA
2003-09-21 20:15:29,SD,10.0,BAL,24.0,BAL
2003-09-21 20:05:58,SEA,24.0,STL,23.0,SEA
2003-09-21 17:03:29,ATL,10.0,TB,31.0,TB
2003-09-21 17:02:18,CIN,10.0,PIT,17.0,PIT
2003-09-21 20:05:34,WAS,21.0,NYG,24.0,NYG
2003-09-21 17:03:12,TEN,27.0,NO,12.0,TEN
2003-09-21 17:02:59,NE,23.0,NYJ,16.0,NE
2003-09-23 01:09:22,DEN,31.0,OAK,10.0,DEN
2003-09-21 17:03:09,DET,13.0,MIN,23.0,MIN
2003-09-21 16:02:43,IND,23.0,JAC,13.0,IND
2003-09-21 17:02:23,HOU,14.0,KC,42.0,KC
2003-09-21 20:16:11,SF,12.0,CLE,13.0,CLE
2003-09-28 20:06:00,BAL,10.0,KC,17.0,KC
2003-09-28 17:03:05,HOU,24.0,JAC,20.0,HOU
2003-09-28 17:03:08,STL,37.0,ARI,13.0,STL
2003-09-28 17:02:43,CLE,14.0,CIN,21.0,CIN
2003-09-28 20:15:38,CAR,23.0,ATL,3.0,CAR
2003-09-29 00:37:11,NO,21.0,IND,55.0,IND
2003-09-28 17:02:18,PIT,13.0,TEN,30.0,TEN
2003-09-30 01:09:42,CHI,23.0,GB,38.0,GB
2003-09-28 17:03:05,WAS,20.0,NE,17.0,WAS
2003-09-28 20:15:23,DEN,20.0,DET,16.0,DEN
2003-09-28 20:05:47,OAK,34.0,SD,31.0,OAK
2003-09-28 20:15:36,NYJ,6.0,DAL,17.0,DAL
2003-09-28 17:03:04,MIN,35.0,SF,7.0,MIN
2003-09-28 17:03:05,BUF,13.0,PHI,23.0,PHI
2003-10-05 21:15:16,SF,24.0,DET,17.0,SF
2003-10-05 18:03:05,BUF,22.0,CIN,16.0,BUF
2003-10-05 18:02:51,CAR,19.0,NO,13.0,CAR
2003-10-05 18:02:21,DAL,24.0,ARI,7.0,DAL
2003-10-07 02:09:15,TB,35.0,IND,38.0,IND
2003-10-05 18:03:52,KC,24.0,DEN,23.0,KC
2003-10-05 18:02:59,NYG,10.0,MIA,23.0,MIA
2003-10-05 18:04:45,GB,35.0,SEA,13.0,GB
2003-10-05 21:05:45,JAC,27.0,SD,21.0,JAC
2003-10-05 18:03:09,ATL,26.0,MIN,39.0,MIN
2003-10-05 21:16:10,PHI,27.0,WAS,25.0,PHI
2003-10-06 01:36:39,PIT,13.0,CLE,33.0,CLE
2003-10-05 18:02:36,CHI,24.0,OAK,21.0,CHI
2003-10-05 18:02:31,NE,38.0,TEN,30.0,NE
2003-10-12 19:15:43,ARI,18.0,BAL,26.0,BAL
2003-10-12 17:02:34,JAC,10.0,MIA,24.0,MIA
2003-10-12 17:02:35,CLE,13.0,OAK,7.0,CLE
2003-10-12 17:03:37,GB,34.0,KC,40.0,KC
2003-10-14 01:09:07,STL,36.0,ATL,0.0,STL
2003-10-12 17:02:53,DAL,23.0,PHI,21.0,DAL
2003-10-12 17:03:14,WAS,13.0,TB,35.0,TB
2003-10-12 20:15:42,NYJ,30.0,BUF,3.0,NYJ
2003-10-12 17:03:40,TEN,38.0,HOU,17.0,TEN
2003-10-12 16:03:12,IND,20.0,CAR,23.0,CAR
2003-10-12 17:03:00,NE,17.0,NYG,6.0,NE
2003-10-12 17:03:19,NO,20.0,CHI,13.0,NO
2003-10-12 20:15:56,DEN,17.0,PIT,14.0,DEN
2003-10-13 00:36:44,SEA,20.0,SF,19.0,SEA
2003-10-19 20:05:40,HOU,14.0,NYJ,19.0,NYJ
2003-10-19 20:15:46,BUF,24.0,WAS,7.0,BUF
2003-10-19 17:04:37,STL,34.0,GB,24.0,STL
2003-10-21 02:10:23,OAK,10.0,KC,17.0,KC
2003-10-19 17:03:02,DET,7.0,DAL,38.0,DAL
2003-10-19 17:03:23,ATL,17.0,NO,45.0,NO
2003-10-19 17:02:41,CLE,20.0,SD,26.0,SD
2003-10-19 17:03:23,NYG,10.0,PHI,14.0,PHI
2003-10-19 17:02:52,CIN,34.0,BAL,26.0,CIN
2003-10-19 20:15:44,SEA,24.0,CHI,17.0,SEA
2003-10-19 20:15:35,SF,24.0,TB,7.0,SF
2003-10-19 17:04:10,MIN,28.0,DEN,20.0,MIN
2003-10-19 17:02:21,CAR,17.0,TEN,37.0,TEN
2003-10-19 17:03:37,MIA,13.0,NE,19.0,NE
2003-10-26 18:03:26,MIN,17.0,NYG,29.0,NYG
2003-10-26 18:02:13,BAL,26.0,DEN,6.0,BAL
2003-10-26 18:02:56,CHI,24.0,DET,16.0,CHI
2003-10-26 18:02:42,TB,16.0,DAL,0.0,TB
2003-10-26 18:03:42,PIT,21.0,STL,33.0,STL
2003-10-26 18:02:39,JAC,17.0,TEN,30.0,TEN
2003-10-27 01:38:15,KC,38.0,BUF,5.0,KC
2003-10-26 18:03:10,NE,9.0,CLE,3.0,NE
2003-10-26 21:05:51,ARI,16.0,SF,13.0,ARI
2003-10-26 18:02:57,CIN,27.0,SEA,24.0,CIN
