,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,full_address,dist_stadium,game
2011-05-13,15E40x,Auto Theft,other parking lot,1.0,13.0,13.0,Friday,May,2011.0,29.6778947,-95.4254324,"3050 S Loop W, Houston, TX 77025, USA",0.9960632846231989,No Game
2011-05-13,15E40x,Theft,restaurant/cafeteria,1.0,18.0,13.0,Friday,May,2011.0,29.6778947,-95.4254324,"3050 S Loop W, Houston, TX 77025, USA",0.9960632846231989,No Game
2011-05-14,15E40x,Burglary,apartment,1.0,0.0,14.0,Saturday,May,2011.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2011-05-14,15E40x,Theft,bar/night club parking lot,1.0,2.0,14.0,Saturday,May,2011.0,29.6814768,-95.4253667,"9550 S Main St, Houston, TX 77025, USA",0.9022316564277509,No Game
2011-05-14,15E40x,Theft,hotel/motel/etc.,1.0,11.0,14.0,Saturday,May,2011.0,29.6963483,-95.4128258,"7750 S Main St, Houston, TX 77030, USA",0.8097062185136115,No Game
2011-05-14,15E40x,Theft,stadium/sprts arena/race track,1.0,12.0,14.0,Saturday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-05-14,15E40x,Theft,stadium/sprts arena/race track,1.0,13.0,14.0,Saturday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-05-14,15E40x,Theft,commercial building,1.0,14.0,14.0,Saturday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-05-14,15E40x,Auto Theft,other parking lot,1.0,17.0,14.0,Saturday,May,2011.0,29.679388300000006,-95.40265409999999,"1550 S Loop W, Houston, TX 77054, USA",0.6139527726247216,No Game
2011-05-15,15E40x,Theft,apartment parking lot,1.0,3.0,15.0,Sunday,May,2011.0,29.6851906,-95.3985319,"2150 Holly Hall St, Houston, TX 77054, USA",0.7405196580948493,No Game
2011-05-15,15E40x,Theft,commercial parking lot/garage,1.0,4.0,15.0,Sunday,May,2011.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
2011-05-15,15E40x,Theft,stadium/sprts arena/race track,1.0,10.0,15.0,Sunday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-05-15,15E40x,Theft,drug store/medical supply,1.0,14.0,15.0,Sunday,May,2011.0,29.6944445,-95.41566850000001,"7950 S Main St, Houston, TX 77025, USA",0.7300759365733732,No Game
2011-05-15,15E40x,Theft,commercial building,1.0,16.0,15.0,Sunday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-05-15,15E40x,Theft,commercial building,1.0,16.0,15.0,Sunday,May,2011.0,29.6938609,-95.4088052,"1450 Old Spanish Trail, Houston, TX 77054, USA",0.6411670087628404,No Game
2011-05-15,15E40x,Theft,hotel/motel parking lot,1.0,16.0,15.0,Sunday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-05-15,15E40x,Theft,hotel/motel parking lot,1.0,16.0,15.0,Sunday,May,2011.0,29.6938609,-95.4088052,"1450 Old Spanish Trail, Houston, TX 77054, USA",0.6411670087628404,No Game
2011-05-15,15E40x,Auto Theft,apartment parking lot,1.0,20.0,15.0,Sunday,May,2011.0,29.6852115,-95.4198265,"2650 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2011-05-15,15E40x,Theft,apartment parking lot,1.0,21.0,15.0,Sunday,May,2011.0,29.6986054,-95.4032943,"7650 Phoenix Dr, Houston, TX 77030, USA",1.0582794006493335,No Game
2011-05-15,15E40x,Theft,apartment parking lot,1.0,23.0,15.0,Sunday,May,2011.0,29.6899858,-95.3939257,"8050 Cambridge St, Houston, TX 77054, USA",1.0795220962001912,No Game
2011-05-16,15E40x,Burglary,apartment,1.0,8.0,16.0,Monday,May,2011.0,29.6986054,-95.4032943,"7650 Phoenix Dr, Houston, TX 77030, USA",1.0582794006493335,No Game
2011-05-16,15E40x,Burglary,apartment,1.0,8.0,16.0,Monday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-16,15E40x,Burglary,apartment,1.0,8.0,16.0,Monday,May,2011.0,29.67808119999999,-95.4192213,"2650 S Loop W, Houston, TX 77054, USA",0.6809873874104293,No Game
2011-05-16,15E40x,Burglary,apartment,1.0,8.0,16.0,Monday,May,2011.0,29.6986054,-95.4032943,"7650 Phoenix Dr, Houston, TX 77030, USA",1.0582794006493335,No Game
2011-05-16,15E40x,Burglary,apartment,1.0,8.0,16.0,Monday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-16,15E40x,Burglary,apartment,1.0,8.0,16.0,Monday,May,2011.0,29.67808119999999,-95.4192213,"2650 S Loop W, Houston, TX 77054, USA",0.6809873874104293,No Game
2011-05-16,15E40x,Theft,commercial parking lot/garage,1.0,8.0,16.0,Monday,May,2011.0,29.6986054,-95.4032943,"7650 Phoenix Dr, Houston, TX 77030, USA",1.0582794006493335,No Game
2011-05-16,15E40x,Theft,commercial parking lot/garage,1.0,8.0,16.0,Monday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-16,15E40x,Theft,commercial parking lot/garage,1.0,8.0,16.0,Monday,May,2011.0,29.67808119999999,-95.4192213,"2650 S Loop W, Houston, TX 77054, USA",0.6809873874104293,No Game
2011-05-16,15E40x,Burglary,apartment,1.0,12.0,16.0,Monday,May,2011.0,29.6986054,-95.4032943,"7650 Phoenix Dr, Houston, TX 77030, USA",1.0582794006493335,No Game
2011-05-16,15E40x,Theft,grocery/supermarket parking lot,1.0,16.0,16.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-17,15E40x,Theft,apartment,1.0,0.0,17.0,Tuesday,May,2011.0,29.67521949999999,-95.3963452,"9050 Almeda Rd, Houston, TX 77054, USA",1.0898011022120848,No Game
2011-05-17,15E40x,Theft,bar/night club,1.0,2.0,17.0,Tuesday,May,2011.0,29.6814768,-95.4253667,"9550 S Main St, Houston, TX 77025, USA",0.9022316564277509,No Game
2011-05-17,15E40x,Rape,hotel/motel/etc.,1.0,15.0,17.0,Tuesday,May,2011.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2011-05-17,15E40x,Theft,apartment parking lot,1.0,23.0,17.0,Tuesday,May,2011.0,29.6826402,-95.4202601,"2650 Westridge St, Houston, TX 77054, USA",0.5848248317100726,No Game
2011-05-18,15E40x,Theft,hotel/motel/etc.,1.0,1.0,18.0,Wednesday,May,2011.0,29.6783768,-95.4144804,"2350 S Loop W, Houston, TX 77054, USA",0.4890060163205061,No Game
2011-05-18,15E40x,Theft,service/gas station,1.0,3.0,18.0,Wednesday,May,2011.0,29.6839264,-95.4233614,"9350 S Main St, Houston, TX 77025, USA",0.7554810247162898,No Game
2011-05-18,15E40x,Theft,hotel/motel/etc.,1.0,6.0,18.0,Wednesday,May,2011.0,29.6813553,-95.393403,"8550 Almeda Rd, Houston, TX 77054, USA",1.0736406510744672,No Game
2011-05-18,15E40x,Burglary,apartment,1.0,7.0,18.0,Wednesday,May,2011.0,29.6931889,-95.4110869,"1350 Old Spanish Trail, Houston, TX 77054, USA",0.583376805081283,No Game
2011-05-18,15E40x,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,14.0,18.0,Wednesday,May,2011.0,29.699252500000004,-95.3994592,"7150 Bertner Ave, Houston, TX 77030, USA",1.2122283977597121,No Game
2011-05-18,15E40x,Theft,drug store/medical supply,1.0,15.0,18.0,Wednesday,May,2011.0,29.678717,-95.4254439,"9850 Buffalo Speedway, Houston, TX 77025, USA",0.9712319716502892,No Game
2011-05-18,15E40x,Theft,warehouse,1.0,17.0,18.0,Wednesday,May,2011.0,29.68308589999999,-95.3999791,"8450 Knight Rd, Houston, TX 77054, USA",0.6624402777404157,No Game
2011-05-18,15E40x,Theft,other/unknown,1.0,19.0,18.0,Wednesday,May,2011.0,29.6931485,-95.39234520000001,"7750 Cambridge St, Houston, TX 77054, USA",1.2542238365140392,No Game
2011-05-18,15E40x,Theft,other/unknown,1.0,19.0,18.0,Wednesday,May,2011.0,29.6744178,-95.3833723,"2950 Holmes Rd, Houston, TX 77051, USA",1.7976684184023348,No Game
2011-05-18,15E40x,Burglary,specialty store (non-specific),1.0,19.0,18.0,Wednesday,May,2011.0,29.6931485,-95.39234520000001,"7750 Cambridge St, Houston, TX 77054, USA",1.2542238365140392,No Game
2011-05-18,15E40x,Burglary,specialty store (non-specific),1.0,19.0,18.0,Wednesday,May,2011.0,29.6744178,-95.3833723,"2950 Holmes Rd, Houston, TX 77051, USA",1.7976684184023348,No Game
2011-05-19,15E40x,Burglary,apartment,1.0,12.0,19.0,Thursday,May,2011.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2011-05-19,15E40x,Burglary,apartment,1.0,12.0,19.0,Thursday,May,2011.0,29.6735459,-95.4010304,"1650 W Bellfort Blvd, Houston, TX 77045, USA",0.9696226928826316,No Game
2011-05-19,15E40x,Burglary,apartment,1.0,12.0,19.0,Thursday,May,2011.0,29.6963483,-95.4128258,"7750 S Main St, Houston, TX 77030, USA",0.8097062185136115,No Game
2011-05-19,15E40x,Theft,other parking lot,1.0,12.0,19.0,Thursday,May,2011.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2011-05-19,15E40x,Theft,other parking lot,1.0,12.0,19.0,Thursday,May,2011.0,29.6735459,-95.4010304,"1650 W Bellfort Blvd, Houston, TX 77045, USA",0.9696226928826316,No Game
2011-05-19,15E40x,Theft,other parking lot,1.0,12.0,19.0,Thursday,May,2011.0,29.6963483,-95.4128258,"7750 S Main St, Houston, TX 77030, USA",0.8097062185136115,No Game
2011-05-19,15E40x,Burglary,apartment,1.0,12.0,19.0,Thursday,May,2011.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2011-05-19,15E40x,Burglary,apartment,1.0,12.0,19.0,Thursday,May,2011.0,29.6735459,-95.4010304,"1650 W Bellfort Blvd, Houston, TX 77045, USA",0.9696226928826316,No Game
2011-05-19,15E40x,Burglary,apartment,1.0,12.0,19.0,Thursday,May,2011.0,29.6963483,-95.4128258,"7750 S Main St, Houston, TX 77030, USA",0.8097062185136115,No Game
2011-05-19,15E40x,Aggravated Assault,bar/night club,1.0,21.0,19.0,Thursday,May,2011.0,29.6814768,-95.4253667,"9550 S Main St, Houston, TX 77025, USA",0.9022316564277509,No Game
2011-05-20,15E40x,Theft,apartment parking lot,1.0,0.0,20.0,Friday,May,2011.0,29.68490329999999,-95.3970744,"2250 Holly Hall St, Houston, TX 77054, USA",0.8275686830771158,No Game
2011-05-20,15E40x,Theft,apartment parking lot,1.0,8.0,20.0,Friday,May,2011.0,29.6851906,-95.3985319,"2150 Holly Hall St, Houston, TX 77054, USA",0.7405196580948493,No Game
2011-05-20,15E40x,Theft,commercial building,1.0,13.0,20.0,Friday,May,2011.0,29.67508710000001,-95.3963996,"9150 Almeda Rd, Houston, TX 77054, USA",1.0927014754812086,No Game
2011-05-20,15E40x,Robbery,apartment,1.0,21.0,20.0,Friday,May,2011.0,29.6788522,-95.41922,"8550 Hearth Dr, Houston, TX 77054, USA",0.6464544021885513,No Game
2011-05-20,15E40x,Theft,apartment,1.0,22.0,20.0,Friday,May,2011.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2011-05-20,15E40x,Theft,apartment,1.0,22.0,20.0,Friday,May,2011.0,29.6931889,-95.4110869,"1350 Old Spanish Trail, Houston, TX 77054, USA",0.583376805081283,No Game
2011-05-20,15E40x,Theft,apartment,1.0,22.0,20.0,Friday,May,2011.0,29.6918592,-95.3903813,"2150 Hepburn St, Houston, TX 77054, USA",1.3245715417385027,No Game
2011-05-20,15E40x,Theft,strip business center parking lot,1.0,22.0,20.0,Friday,May,2011.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2011-05-20,15E40x,Theft,strip business center parking lot,1.0,22.0,20.0,Friday,May,2011.0,29.6931889,-95.4110869,"1350 Old Spanish Trail, Houston, TX 77054, USA",0.583376805081283,No Game
2011-05-20,15E40x,Theft,strip business center parking lot,1.0,22.0,20.0,Friday,May,2011.0,29.6918592,-95.3903813,"2150 Hepburn St, Houston, TX 77054, USA",1.3245715417385027,No Game
2011-05-20,15E40x,Theft,apartment parking lot,1.0,22.0,20.0,Friday,May,2011.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2011-05-20,15E40x,Theft,apartment parking lot,1.0,22.0,20.0,Friday,May,2011.0,29.6931889,-95.4110869,"1350 Old Spanish Trail, Houston, TX 77054, USA",0.583376805081283,No Game
2011-05-20,15E40x,Theft,apartment parking lot,1.0,22.0,20.0,Friday,May,2011.0,29.6918592,-95.3903813,"2150 Hepburn St, Houston, TX 77054, USA",1.3245715417385027,No Game
2011-05-20,15E40x,Theft,apartment parking lot,1.0,23.0,20.0,Friday,May,2011.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2011-05-20,15E40x,Theft,apartment parking lot,1.0,23.0,20.0,Friday,May,2011.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2011-05-20,15E40x,Burglary,apartment,1.0,23.0,20.0,Friday,May,2011.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2011-05-20,15E40x,Burglary,apartment,1.0,23.0,20.0,Friday,May,2011.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2011-05-21,15E40x,Theft,bank,1.0,0.0,21.0,Saturday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-21,15E40x,Theft,driveway,1.0,1.0,21.0,Saturday,May,2011.0,29.6889283,-95.3933363,"2150 El Paseo St, Houston, TX 77054, USA",1.0914267011233925,No Game
2011-05-21,15E40x,Rape,hotel/motel/etc.,1.0,3.0,21.0,Saturday,May,2011.0,29.6575468,-95.3889509,"2450 Reed Rd, Houston, TX 77051, USA",2.2882033648235436,No Game
2011-05-21,15E40x,Theft,hotel/motel/etc.,1.0,21.0,21.0,Saturday,May,2011.0,29.6803376,-95.4124038,"8650 Kirby Dr, Houston, TX 77054, USA",0.3164179920136766,No Game
2011-05-22,15E40x,Theft,apartment,1.0,0.0,22.0,Sunday,May,2011.0,29.67521949999999,-95.3963452,"9050 Almeda Rd, Houston, TX 77054, USA",1.0898011022120848,No Game
2011-05-22,15E40x,Robbery,apartment parking lot,1.0,2.0,22.0,Sunday,May,2011.0,29.6694014,-95.4201861,"9150 Lakes at 610 Dr, Houston, TX 77054, USA",1.1958277615639732,No Game
2011-05-22,15E40x,Auto Theft,apartment parking lot,1.0,9.0,22.0,Sunday,May,2011.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2011-05-22,15E40x,Theft,hotel/motel parking lot,1.0,11.0,22.0,Sunday,May,2011.0,29.6953362,-95.402141,"1750 Old Spanish Trail, Houston, TX 77054, USA",0.8987328953211356,No Game
2011-05-22,15E40x,Auto Theft,commercial parking lot/garage,1.0,14.0,22.0,Sunday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-05-22,15E40x,Aggravated Assault,restaurant/cafeteria parking lot,1.0,15.0,22.0,Sunday,May,2011.0,29.692434,-95.4140321,"1150 Old Spanish Trail, Houston, TX 77054, USA",0.564950678477232,No Game
2011-05-23,15E40x,Theft,office building,1.0,0.0,23.0,Monday,May,2011.0,29.6899163,-95.4033458,"7850 Fannin St, Houston, TX 77054, USA",0.5751145485780566,No Game
2011-05-23,15E40x,Theft,department/discount store,1.0,11.0,23.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-23,15E40x,Theft,department/discount store,1.0,13.0,23.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-23,15E40x,Theft,department/discount store,1.0,13.0,23.0,Monday,May,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-05-23,15E40x,Theft,apartment,1.0,13.0,23.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-23,15E40x,Theft,apartment,1.0,13.0,23.0,Monday,May,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-05-23,15E40x,Theft,department/discount store,1.0,15.0,23.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-23,15E40x,Theft,hospital parking lot,1.0,18.0,23.0,Monday,May,2011.0,29.6920609,-95.3927,"7850 Cambridge St, Houston, TX 77054, USA",1.201978670267114,No Game
2011-05-23,15E40x,Theft,apartment parking lot,1.0,19.0,23.0,Monday,May,2011.0,29.6839734,-95.3842183,"2750 Holly Hall St, Houston, TX 77054, USA",1.6015080679728582,No Game
2011-05-23,15E40x,Theft,apartment parking lot,1.0,21.0,23.0,Monday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-23,15E40x,Theft,apartment parking lot,1.0,21.0,23.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-23,15E40x,Theft,department/discount store,1.0,21.0,23.0,Monday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-23,15E40x,Theft,department/discount store,1.0,21.0,23.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-23,15E40x,Theft,hotel/motel parking lot,1.0,22.0,23.0,Monday,May,2011.0,29.6803376,-95.4124038,"8650 Kirby Dr, Houston, TX 77054, USA",0.3164179920136766,No Game
2011-05-23,15E40x,Auto Theft,hotel/motel parking lot,1.0,23.0,23.0,Monday,May,2011.0,29.6896213,-95.4173066,"1050 McNee Rd, Houston, TX 77054, USA",0.51521772565113,No Game
2011-05-24,15E40x,Burglary,condominium,1.0,6.0,24.0,Tuesday,May,2011.0,29.6851394,-95.3864927,"2650 Holly Hall St, Houston, TX 77054, USA",1.4641632800924442,No Game
2011-05-24,15E40x,Burglary,condominium,1.0,7.0,24.0,Tuesday,May,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-05-24,15E40x,Burglary,apartment,1.0,8.0,24.0,Tuesday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-24,15E40x,Auto Theft,other parking lot,1.0,16.0,24.0,Tuesday,May,2011.0,29.6820537,-95.4191364,"8450 Hearth Dr, Houston, TX 77054, USA",0.532137486448207,No Game
2011-05-24,15E40x,Burglary,"vacant storage facility (barns,garages,warehouses,etc.)",1.0,17.0,24.0,Tuesday,May,2011.0,29.6646178,-95.4353661,"3650 Willowbend Blvd, Houston, TX 77054, USA",2.0235910130930597,No Game
2011-05-24,15E40x,Theft,convenience store,1.0,21.0,24.0,Tuesday,May,2011.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2011-05-24,15E40x,Theft,convenience store,1.0,21.0,24.0,Tuesday,May,2011.0,29.6938609,-95.4088052,"1450 Old Spanish Trail, Houston, TX 77054, USA",0.6411670087628404,No Game
2011-05-24,15E40x,Theft,hotel/motel/etc.,1.0,21.0,24.0,Tuesday,May,2011.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2011-05-24,15E40x,Theft,hotel/motel/etc.,1.0,21.0,24.0,Tuesday,May,2011.0,29.6938609,-95.4088052,"1450 Old Spanish Trail, Houston, TX 77054, USA",0.6411670087628404,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,4.0,25.0,Wednesday,May,2011.0,29.6851906,-95.3985319,"2150 Holly Hall St, Houston, TX 77054, USA",0.7405196580948493,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,8.0,25.0,Wednesday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,8.0,25.0,Wednesday,May,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,8.0,25.0,Wednesday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,8.0,25.0,Wednesday,May,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,12.0,25.0,Wednesday,May,2011.0,29.683528000000006,-95.39602,"8450 Cambridge St, Houston, TX 77054, USA",0.8946823661119043,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,12.0,25.0,Wednesday,May,2011.0,29.6931889,-95.4110869,"1350 Old Spanish Trail, Houston, TX 77054, USA",0.583376805081283,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,12.0,25.0,Wednesday,May,2011.0,29.683528000000006,-95.39602,"8450 Cambridge St, Houston, TX 77054, USA",0.8946823661119043,No Game
2011-05-25,15E40x,Burglary,apartment,1.0,12.0,25.0,Wednesday,May,2011.0,29.6931889,-95.4110869,"1350 Old Spanish Trail, Houston, TX 77054, USA",0.583376805081283,No Game
2011-05-25,15E40x,Robbery,hotel/motel parking lot,1.0,19.0,25.0,Wednesday,May,2011.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2011-05-26,15E40x,Theft,apartment,1.0,0.0,26.0,Thursday,May,2011.0,29.6852115,-95.4198265,"2650 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2011-05-26,15E40x,Burglary,apartment,1.0,8.0,26.0,Thursday,May,2011.0,29.687567699999995,-95.3964961,"8250 Cambridge St, Houston, TX 77054, USA",0.8842404940017518,No Game
2011-05-26,15E40x,Theft,department/discount store,1.0,14.0,26.0,Thursday,May,2011.0,29.6929257,-95.41222940000002,"1250 Old Spanish Trail, Houston, TX 77054, USA",0.5712549968612539,No Game
2011-05-26,15E40x,Theft,department/discount store,1.0,15.0,26.0,Thursday,May,2011.0,29.6834862,-95.4243652,"9450 S Main St, Houston, TX 77025, USA",0.8183029236642225,No Game
2011-05-26,15E40x,Theft,road/street/sidewalk,1.0,18.0,26.0,Thursday,May,2011.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2011-05-26,15E40x,Theft,road/street/sidewalk,1.0,20.0,26.0,Thursday,May,2011.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2011-05-27,15E40x,Burglary,residence/house,1.0,10.0,27.0,Friday,May,2011.0,29.6694388,-95.4327998,"10650 Clearview Villa Pl, Houston, TX 77025, USA",1.6893087913860978,No Game
2011-05-28,15E40x,Theft,hotel/motel/etc.,1.0,1.0,28.0,Saturday,May,2011.0,29.6803376,-95.4124038,"8650 Kirby Dr, Houston, TX 77054, USA",0.3164179920136766,No Game
2011-05-28,15E40x,Theft,hotel/motel/etc.,1.0,1.0,28.0,Saturday,May,2011.0,29.68308589999999,-95.3999791,"8450 Knight Rd, Houston, TX 77054, USA",0.6624402777404157,No Game
2011-05-28,15E40x,Theft,warehouse,1.0,1.0,28.0,Saturday,May,2011.0,29.6803376,-95.4124038,"8650 Kirby Dr, Houston, TX 77054, USA",0.3164179920136766,No Game
2011-05-28,15E40x,Theft,warehouse,1.0,1.0,28.0,Saturday,May,2011.0,29.68308589999999,-95.3999791,"8450 Knight Rd, Houston, TX 77054, USA",0.6624402777404157,No Game
2011-05-28,15E40x,Theft,strip business center parking lot,1.0,7.0,28.0,Saturday,May,2011.0,29.693836600000004,-95.4161404,"8050 S Main St, Houston, TX 77025, USA",0.7042712836999768,No Game
2011-05-28,15E40x,Burglary,apartment,1.0,9.0,28.0,Saturday,May,2011.0,29.6821382,-95.4163613,"2450 Westridge St, Houston, TX 77054, USA",0.37712168974484067,No Game
2011-05-28,15E40x,Theft,service/gas station,1.0,10.0,28.0,Saturday,May,2011.0,29.679291100000004,-95.403154,"1650 S Loop W, Houston, TX 77054, USA",0.5943285051269078,No Game
2011-05-28,15E40x,Theft,department/discount store,1.0,18.0,28.0,Saturday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-29,15E40x,Theft,commercial parking lot/garage,1.0,11.0,29.0,Sunday,May,2011.0,29.682590500000003,-95.4031967,"8550 Fannin St, Houston, TX 77054, USA",0.48216475967574135,No Game
2011-05-29,15E40x,Theft,commercial parking lot/garage,1.0,11.0,29.0,Sunday,May,2011.0,29.67808119999999,-95.4192213,"2650 S Loop W, Houston, TX 77054, USA",0.6809873874104293,No Game
2011-05-29,15E40x,Robbery,other parking lot,1.0,11.0,29.0,Sunday,May,2011.0,29.682590500000003,-95.4031967,"8550 Fannin St, Houston, TX 77054, USA",0.48216475967574135,No Game
2011-05-29,15E40x,Robbery,other parking lot,1.0,11.0,29.0,Sunday,May,2011.0,29.67808119999999,-95.4192213,"2650 S Loop W, Houston, TX 77054, USA",0.6809873874104293,No Game
2011-05-29,15E40x,Theft,commercial building,1.0,12.0,29.0,Sunday,May,2011.0,29.695383000000003,-95.4142729,"7850 S Main St, Houston, TX 77030, USA",0.7628852332918156,No Game
2011-05-29,15E40x,Theft,road/street/sidewalk,1.0,16.0,29.0,Sunday,May,2011.0,29.692219800000004,-95.4170662,"8350 Braesmain Dr, Houston, TX 77025, USA",0.6381395604977693,No Game
2011-05-29,15E40x,Theft,department/discount store,1.0,18.0,29.0,Sunday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-29,15E40x,Auto Theft,apartment parking lot,1.0,22.0,29.0,Sunday,May,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-05-30,15E40x,Theft,mall parking lot,1.0,8.0,30.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
