date,OffenseType,Premise,hour,weekday,month,year,dist_stadium,game
2010-01-27,Theft,prk,7,Wednesday,Jan,2010,1.0474289113042194,No Game
2010-01-27,Aggravated Assault,bus_rail,13,Wednesday,Jan,2010,0.9067307834334872,No Game
2010-01-27,Theft,office bld,18,Wednesday,Jan,2010,1.0025865955917914,No Game
2010-01-27,Theft,rest prk,18,Wednesday,Jan,2010,2.1076449093991543,No Game
2010-01-27,Theft,rest,19,Wednesday,Jan,2010,0.8239234584475028,No Game
2010-01-27,Theft,street,21,Wednesday,Jan,2010,0.9722314680164056,No Game
2010-01-27,Theft,bar_nc,22,Wednesday,Jan,2010,0.8530013526503847,No Game
2010-01-27,Theft,bar_nc prk,23,Wednesday,Jan,2010,1.093857391152819,No Game
2010-01-27,Theft,store,9,Wednesday,Jan,2010,0.7461645799965676,No Game
2010-01-27,Theft,apartment prk,22,Wednesday,Jan,2010,0.4975400970778941,No Game
2010-01-28,Theft,unk,0,Thursday,Jan,2010,0.9474493760851808,No Game
2010-01-28,Theft,prk,0,Thursday,Jan,2010,0.9474493760851808,No Game
2010-01-28,Theft,gym,19,Thursday,Jan,2010,1.1719162524335631,No Game
2010-01-28,Theft,store prk,19,Thursday,Jan,2010,0.569443228136431,No Game
2010-01-28,Theft,driveway,21,Thursday,Jan,2010,0.8077977699161966,No Game
2010-01-28,Theft,store,12,Thursday,Jan,2010,0.7461645799965676,No Game
2010-01-28,Theft,street,17,Thursday,Jan,2010,0.1503439089732501,No Game
2010-01-28,Burglary,house,18,Thursday,Jan,2010,0.7190962047101207,No Game
2010-01-29,Aggravated Assault,store,0,Friday,Jan,2010,0.9474493760851808,No Game
2010-01-29,Theft,hotel,0,Friday,Jan,2010,1.1852732058870563,No Game
2010-01-29,Theft,comm prk,15,Friday,Jan,2010,1.2376818804274654,No Game
2010-01-29,Theft,comm prk,22,Friday,Jan,2010,0.7379221638624768,No Game
2010-01-29,Theft,street,22,Friday,Jan,2010,0.9453011962935638,No Game
2010-01-29,Aggravated Assault,street,23,Friday,Jan,2010,0.984226950927884,No Game
2010-01-29,Theft,apartment,18,Friday,Jan,2010,0.7387059537368563,No Game
2010-01-29,Theft,street,23,Friday,Jan,2010,0.2566334133568573,No Game
2010-01-30,Theft,bar_nc,1,Saturday,Jan,2010,0.8382028382700564,No Game
2010-01-30,Theft,comm prk,1,Saturday,Jan,2010,8.063228296212532,No Game
2010-01-30,Theft,rest prk,15,Saturday,Jan,2010,0.9005301309513919,No Game
2010-01-30,Theft,comm prk,18,Saturday,Jan,2010,0.8763871001139557,No Game
2010-01-30,Theft,bar_nc,21,Saturday,Jan,2010,0.9334443673413866,No Game
2010-01-30,Theft,bar_nc,23,Saturday,Jan,2010,2.3357229177973924,No Game
2010-01-30,Theft,bar_nc,23,Saturday,Jan,2010,0.4817279451916935,No Game
2010-01-30,Robbery,bar_nc,6,Saturday,Jan,2010,1.1254080649588238,No Game
2010-01-30,Robbery,street,22,Saturday,Jan,2010,0.18475885113400736,No Game
