date,OffenseType,Premise,hour,weekday,month,year,dist_stadium,game
2010-01-24,Theft,driveway,9,Sunday,Jan,2010,1.7444262508921538,No Game
2010-01-24,Theft,house,20,Sunday,Jan,2010,2.0555690592223645,No Game
2010-01-25,Theft,prk,11,Monday,Jan,2010,1.827030706220572,No Game
2010-01-26,Burglary,house,15,Tuesday,Jan,2010,3.846987368726368,No Game
2010-01-26,Burglary,house,15,Tuesday,Jan,2010,3.846987368726368,No Game
2010-01-26,Burglary,house,15,Tuesday,Jan,2010,3.846987368726368,No Game
2010-01-26,Burglary,house,15,Tuesday,Jan,2010,3.846987368726368,No Game
2010-01-26,Theft,constr,10,Tuesday,Jan,2010,2.000091938386917,No Game
2010-01-26,Robbery,prk,13,Tuesday,Jan,2010,2.0606923181062786,No Game
2010-01-26,Burglary,house,16,Tuesday,Jan,2010,1.8601969096725728,No Game
2010-01-27,Theft,apartment prk,18,Wednesday,Jan,2010,1.321671416647782,No Game
2010-01-27,Theft,apartment prk,22,Wednesday,Jan,2010,1.321671416647782,No Game
2010-01-27,Theft,college,17,Wednesday,Jan,2010,0.6764461010770623,No Game
2010-01-27,Burglary,house,18,Wednesday,Jan,2010,1.7471298115756868,No Game
2010-01-27,Theft,apartment,18,Wednesday,Jan,2010,1.5905399420930098,No Game
2010-01-27,Theft,hospital,20,Wednesday,Jan,2010,0.6764461010770623,No Game
2010-01-28,Theft,bar_nc,0,Thursday,Jan,2010,0.5125165477018648,No Game
2010-01-28,Aggravated Assault,street,2,Thursday,Jan,2010,0.5812503227607227,No Game
2010-01-28,Burglary,apartment,8,Thursday,Jan,2010,2.1871752495156067,No Game
2010-01-28,Theft,hospital,9,Thursday,Jan,2010,0.6764461010770623,No Game
2010-01-28,Theft,unk,14,Thursday,Jan,2010,1.6748554414057533,No Game
2010-01-28,Theft,driveway,19,Thursday,Jan,2010,1.7665344266275875,No Game
2010-01-28,Burglary,house,21,Thursday,Jan,2010,1.865559790785368,No Game
2010-01-29,Theft,apartment prk,18,Friday,Jan,2010,0.8789766798747267,No Game
2010-01-29,Theft,hospital,7,Friday,Jan,2010,0.6764461010770623,No Game
2010-01-29,Theft,hospital,10,Friday,Jan,2010,0.694156752433725,No Game
2010-01-29,Theft,store,19,Friday,Jan,2010,1.7630644162707174,No Game
2010-01-29,Burglary,apartment,20,Friday,Jan,2010,1.6190195466046555,No Game
2010-01-31,Aggravated Assault,unk,10,Sunday,Jan,2010,8.88677400532735,No Game
2010-02-01,Burglary,house,10,Monday,Feb,2010,0.5373058361490133,No Game
2010-02-01,Theft,apartment prk,0,Monday,Feb,2010,1.6468931778625926,No Game
2010-02-01,Theft,apartment,5,Monday,Feb,2010,1.8127430349238312,No Game
2010-02-01,Theft,prk,11,Monday,Feb,2010,1.496533065946286,No Game
2010-02-01,Theft,apartment prk,12,Monday,Feb,2010,1.6938768167692844,No Game
2010-02-01,Theft,apartment prk,23,Monday,Feb,2010,1.7674566821577993,No Game
2010-02-02,Theft,apartment prk,0,Tuesday,Feb,2010,0.8789766798747267,No Game
2010-02-02,Robbery,rest,7,Tuesday,Feb,2010,0.5514156819540265,No Game
2010-02-02,Theft,street,17,Tuesday,Feb,2010,0.4764397415061186,No Game
2010-02-02,Burglary,prk,20,Tuesday,Feb,2010,1.203788347356476,No Game
2010-02-02,Theft,hospital,7,Tuesday,Feb,2010,0.6764461010770623,No Game
2010-02-02,Theft,street,11,Tuesday,Feb,2010,0.6764461010770623,No Game
2010-02-02,Theft,hospital,12,Tuesday,Feb,2010,0.8272946880863729,No Game
2010-02-02,Theft,hospital,12,Tuesday,Feb,2010,0.7468922905968306,No Game
2010-02-02,Burglary,house,18,Tuesday,Feb,2010,1.5407495126270765,No Game
2010-02-02,Theft,apartment,19,Tuesday,Feb,2010,1.9485527646936447,No Game
2010-02-02,Theft,comm prk,23,Tuesday,Feb,2010,1.2785930483200738,No Game
2010-02-03,Burglary,house,8,Wednesday,Feb,2010,1.6325613164486832,No Game
