,attendance,away.alias,away.game_number,away.id,away.name,broadcast.network,broadcast.satellite,entry_mode,home.alias,home.game_number,home.id,home.name,id,number,reference,scheduled,scoring.away_points,scoring.home_points,scoring.periods,status,utc_offset,venue.address,venue.capacity,venue.city,venue.country,venue.id,venue.name,venue.roof_type,venue.state,venue.surface,venue.zip,weather
7,67584,MIN,9,33405046-04ee-4058-a950-d606f8c30852,Minnesota Vikings,FOX,713,INGEST,SEA,9,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seattle Seahawks,7795416d-8aee-48ab-ba48-6bab493c38ea,129,55632,2012-11-04T21:05:36+00:00,20,30,"[{'period_type': 'quarter', 'id': 'ceab7940-9358-47e4-b5ca-73085c921fda', 'number': 1, 'sequence': 1, 'home_points': 14, 'away_points': 7}, {'period_type': 'quarter', 'id': 'bf08206b-e0a9-4989-ad4f-bee9fe876106', 'number': 2, 'sequence': 2, 'home_points': 6, 'away_points': 10}, {'period_type': 'quarter', 'id': '1b4b408b-642e-4560-ba81-41cc8a98ca20', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 3}, {'period_type': 'quarter', 'id': '74a28c13-b766-4a6a-a5cb-68bfe5949498', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 0}]",closed,-8,800 Occidental Avenue South,67000,Seattle,USA,c6b9e5df-c9e4-434c-b3e6-83928f11cbda,CenturyLink Field,outdoor,WA,artificial,98134,
8,55831,KC,8,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City Chiefs,NFL,212,INGEST,SD,8,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego Chargers,82748625-c24e-437a-b991-cab7f766c249,119,55622,2012-11-02T00:30:31+00:00,13,31,"[{'period_type': 'quarter', 'id': 'b84e0882-4204-4a71-ad89-5cb46556f096', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'f3d86250-aa63-473c-b23d-33e9c7033969', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 3}, {'period_type': 'quarter', 'id': '3769cfec-c97c-4ee8-a83f-633f39e7f6be', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': '18f474a8-9786-4445-a5e9-79f9aa6d20bd', 'number': 4, 'sequence': 4, 'home_points': 21, 'away_points': 7}]",closed,-8,9449 Friars Road,70561,San Diego,USA,7ca47702-8951-45be-a4f5-3e7d78f8f399,Qualcomm Stadium,outdoor,CA,turf,92108,
9,52055,TB,8,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay Buccaneers,FOX,712,INGEST,OAK,8,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland Raiders,b59666fa-cce9-4118-978e-c6ce3aae8295,128,55631,2012-11-04T21:06:11+00:00,42,32,"[{'period_type': 'quarter', 'id': 'f9da3625-a4fa-4abc-861f-fb7d7b76ce81', 'number': 1, 'sequence': 1, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': '5477dd24-e9c1-4c6a-bd8e-dd6d40a90ff6', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': '3574feb8-5bb0-486f-9ba6-f705547433d1', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 21}, {'period_type': 'quarter', 'id': '4825833f-0d9d-4987-8a41-7cdbafa2f9e8', 'number': 4, 'sequence': 4, 'home_points': 22, 'away_points': 14}]",closed,-8,7000 Coliseum Way,53200,Oakland,USA,ba1ad00f-9130-462c-93f9-5612a0015117,Oakland Alameda Coliseum,outdoor,CA,turf,94621,
10,70504,ARI,9,de760528-1dc0-416a-a978-b510d20692ff,Arizona Cardinals,FOX,704,INGEST,GB,9,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay Packers,bbd8d64c-eaee-46ee-959c-af327fe9413f,122,55625,2012-11-04T18:03:46+00:00,17,31,"[{'period_type': 'quarter', 'id': '861af432-0062-4d6c-96d5-39cba6e30188', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '85820420-315e-4015-977a-34d094b6d415', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 7}, {'period_type': 'quarter', 'id': '5cba55f1-f2e3-4c9b-b850-bfcb42de9fb9', 'number': 3, 'sequence': 3, 'home_points': 10, 'away_points': 10}, {'period_type': 'quarter', 'id': '89326de4-87e6-4d88-973b-3384306ce188', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 0}]",closed,-6,1265 Lombardi Avenue,80750,Green Bay,USA,5a60dd3a-302c-41c6-ab0f-dd335c1103c2,Lambeau Field,outdoor,WI,turf,54304,
11,63623,DEN,8,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver Broncos,CBS,708,INGEST,CIN,8,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati Bengals,d26633b8-d3ec-49ab-a8a5-f4bb59a67fcf,120,55623,2012-11-04T18:02:26+00:00,31,23,"[{'period_type': 'quarter', 'id': '0192bc3e-cd4a-49fd-800e-0e81baccbe8c', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': 'bd305d15-102b-4585-98fa-8b5d28f594b9', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 7}, {'period_type': 'quarter', 'id': 'e8bce50b-a67a-49b2-a34f-ba590a2239d6', 'number': 3, 'sequence': 3, 'home_points': 10, 'away_points': 7}, {'period_type': 'quarter', 'id': '5641ca2c-b39e-4336-91a0-5c4789a26322', 'number': 4, 'sequence': 4, 'home_points': 10, 'away_points': 14}]",closed,-5,One Paul Brown Stadium,65535,Cincinnati,USA,b87a1595-d3c8-48ea-8a53-0aab6378a64a,Paul Brown Stadium,outdoor,OH,artificial,45202,
12,73099,PHI,8,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia Eagles,ESPN,206,INGEST,NO,8,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans Saints,dd451e81-a4bb-46bb-aea2-d4883e684a52,132,55635,2012-11-06T01:40:26+00:00,13,28,"[{'period_type': 'quarter', 'id': '1acf5b44-4852-4f77-ac33-f6bb31551078', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '991523d4-2655-42b1-a054-086392e1cef3', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 3}, {'period_type': 'quarter', 'id': 'a6584b6a-869d-4921-9197-9fee200e8582', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 10}, {'period_type': 'quarter', 'id': '4195fb96-2873-4a0f-b813-214117720359', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 0}]",closed,-6,1500 Sugar Bowl Drive,76468,New Orleans,USA,3c85d89a-ec66-4983-acd5-1381d6c8673a,Mercedes-Benz Superdome,dome,LA,artificial,70112,
13,80991,PIT,8,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh Steelers,CBS,714,INGEST,NYG,9,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York Giants,e3144922-b6c6-4587-8879-acbd9a04fab5,130,55633,2012-11-04T21:26:42+00:00,24,20,"[{'period_type': 'quarter', 'id': '9ad4e83c-75d2-4662-bc86-b232e6461271', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': 'e2a81809-2a51-453e-a8c6-d0bd693e2b30', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 10}, {'period_type': 'quarter', 'id': 'f975456f-56f2-49c8-8572-a939ed086812', 'number': 3, 'sequence': 3, 'home_points': 6, 'away_points': 0}, {'period_type': 'quarter', 'id': '9753b2a9-7296-4295-8c4a-2fe8eabb16ea', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 14}]",closed,-5,One MetLife Stadium Drive,82500,East Rutherford,USA,5d4c85c7-d84e-4e10-bd6a-8a15ebecca5c,MetLife Stadium,outdoor,NJ,artificial,07073,
0,57644,KC,9,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City Chiefs,ESPN,206,INGEST,PIT,9,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh Steelers,0b9136b6-346f-48cb-aa65-1b217340c789,146,55649,2012-11-13T01:40:24+00:00,13,16,"[{'period_type': 'quarter', 'id': '76c9e8b6-c7d7-4558-8146-3ed620dd5c77', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '4790cc64-242e-4ee7-8986-b17015e69a70', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 3}, {'period_type': 'quarter', 'id': '5913164b-216c-4d33-8946-53bba02b12f5', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': 'd5297a34-9932-4a5a-90de-54aaeb9cce2b', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 3}, {'period_type': 'overtime', 'id': 'c8d7fc27-b0e0-4e3b-aaed-5f25357969f1', 'number': 1, 'sequence': 5, 'home_points': 3, 'away_points': 0}]",closed,-5,100 Art Rooney Avenue,65050,Pittsburgh,USA,7349a2e6-0ac9-410b-8bd2-ca58c9f7aa34,Heinz Field,outdoor,PA,turf,15212,
1,60165,TEN,10,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee Titans,CBS,709,INGEST,MIA,9,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami Dolphins,3be3d922-0f1a-4f86-abc6-231218833764,137,55640,2012-11-11T18:03:04+00:00,37,3,"[{'period_type': 'quarter', 'id': 'c777b2b7-e316-42a0-92e6-690f3976736c', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 14}, {'period_type': 'quarter', 'id': '969535ca-34dd-488b-8589-56ac5b85ee5a', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 10}, {'period_type': 'quarter', 'id': 'de12c4a5-602e-4e18-9554-6e0f0936cddb', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '1a521246-a206-4871-9224-5788aaaafb4e', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 6}]",closed,-5,2269 Northwest 199th Street,76100,Miami Gardens,USA,50a5c833-1570-4c38-abc7-7914cf87dbde,Hard Rock Stadium,outdoor,FL,turf,33056,
2,62410,HOU,9,82d2d380-3834-4938-835f-aec541e5ece7,Houston Texans,NBC,,INGEST,CHI,9,7b112545-38e6-483c-a55c-96cf6ee49cb8,Chicago Bears,413e0815-d6fa-4c87-9cd1-0e95fe0f04d9,145,55648,2012-11-12T01:31:01+00:00,13,6,"[{'period_type': 'quarter', 'id': '225026c1-a06e-4c1f-8afd-670ce42694eb', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': '1835bf51-7bdc-4557-9c50-b637682cd7dc', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 7}, {'period_type': 'quarter', 'id': 'fae39364-7c5e-4ea3-899c-054ac03cb0a2', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': 'b0a67ad6-2e0a-4d7a-a6b7-c722d3baf363', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 3}]",closed,-6,1410 South Museum Campus Drive,61500,Chicago,USA,d7866605-5ac6-4b3a-90e8-760cc5a26b75,Soldier Field,outdoor,IL,turf,60605,
3,69144,DAL,9,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas Cowboys,FOX,713,INGEST,PHI,9,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia Eagles,43418344-87e8-4e42-b870-988341541ffd,143,55646,2012-11-11T21:26:00+00:00,38,23,"[{'period_type': 'quarter', 'id': 'f72711dc-1faa-4e40-80ba-2e33bb009b48', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': '50e34a67-6ede-49d5-ba45-9a02d7f9533d', 'number': 2, 'sequence': 2, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': 'e6d18b1a-5bd3-4ea3-9103-19b0155d58fa', 'number': 3, 'sequence': 3, 'home_points': 10, 'away_points': 7}, {'period_type': 'quarter', 'id': '6131c2fb-c735-4b51-a3fa-1079b5b41861', 'number': 4, 'sequence': 4, 'home_points': 6, 'away_points': 21}]",closed,-5,1020 Pattison Avenue,68532,Philadelphia,USA,4fa8c29c-6626-464c-8540-314ed7535e1b,Lincoln Financial Field,outdoor,PA,turf,19148,
4,73939,DEN,9,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver Broncos,CBS,708,INGEST,CAR,9,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina Panthers,48160ea1-18b1-4c0a-8330-2e055572807d,135,55638,2012-11-11T18:02:55+00:00,36,14,"[{'period_type': 'quarter', 'id': '4a8ade41-2fa3-44da-817f-149df5a33d70', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': 'bdc13c6e-88c5-45c2-a045-c306b2d5e770', 'number': 2, 'sequence': 2, 'home_points': 0, 'away_points': 10}, {'period_type': 'quarter', 'id': 'd890d5ce-2b22-4797-98be-5e476c5d2f79', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': 'bf91e1e5-17ef-4278-bdaf-e334536bcbe2', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 12}]",closed,-5,800 South Mint Street,73778,Charlotte,USA,39be9ed4-3292-49ac-8699-a381de3a4969,Bank of America Stadium,outdoor,NC,turf,28202,
5,64059,DET,9,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit Lions,FOX,705,INGEST,MIN,10,33405046-04ee-4058-a950-d606f8c30852,Minnesota Vikings,5736ec21-f0b7-4e7b-a809-ec1a8123fd4f,138,55641,2012-11-11T18:02:56+00:00,24,34,"[{'period_type': 'quarter', 'id': '767e3e31-3027-4acf-835f-ad44927164f8', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': '8b07c3fa-2670-43ed-9808-59835c25dbbc', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 3}, {'period_type': 'quarter', 'id': '629f80fa-9c35-476f-901d-f0eed5fa4f26', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 7}, {'period_type': 'quarter', 'id': '6d627220-d2a1-4f32-b617-596d39ca7a5b', 'number': 4, 'sequence': 4, 'home_points': 18, 'away_points': 14}]",closed,-6,900 South 5th Street,64111,Minneapolis,USA,1fede74c-50a2-4036-a1c0-b4d1e53ca98c,Mall of America Field,dome,MN,artificial,55415,
6,71339,OAK,9,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland Raiders,CBS,707,INGEST,BAL,9,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore Ravens,731b96bf-7580-4cc2-82bc-8fa61bafa549,134,55637,2012-11-11T18:03:24+00:00,20,55,"[{'period_type': 'quarter', 'id': 'd7ab5769-2347-48a6-abc7-ba1b00882f9b', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': 'bdb28f82-3b6f-41ef-80be-0af9c8feb6ec', 'number': 2, 'sequence': 2, 'home_points': 17, 'away_points': 10}, {'period_type': 'quarter', 'id': 'db95195d-d5c2-4873-a31f-1b21c74e5e0c', 'number': 3, 'sequence': 3, 'home_points': 21, 'away_points': 7}, {'period_type': 'quarter', 'id': 'ec6bfa05-5877-4211-ba97-97d747bda2e7', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 3}]",closed,-5,1101 Russell Street,71008,Baltimore,USA,d54faae0-0314-484f-8604-9d8dd08e1149,M&T Bank Stadium,outdoor,MD,turf,21230,
7,63272,IND,9,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis Colts,NFL,212,INGEST,JAC,9,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville Jaguars,868e2fdc-a515-4ed9-8e66-d25170f8a3e3,133,55636,2012-11-09T01:30:09+00:00,27,10,"[{'period_type': 'quarter', 'id': '646d3ddf-2125-48b6-8532-67c1554bfa79', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': '0a69b274-636a-49e1-ab0a-4eb9051096b5', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 14}, {'period_type': 'quarter', 'id': '51153886-a033-4c63-bb86-72380557e286', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': 'bfc2831e-49e2-4456-a970-9be7ef797b29', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 3}]",closed,-5,One EverBank Field Drive,67246,Jacksonville,USA,4c5c036d-dd3d-4183-b595-71a43a97560f,EverBank Field,outdoor,FL,turf,32202,
8,69732,STL,9,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis Rams,FOX,714,INGEST,SF,9,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco 49ers,87fe3139-4378-484e-a6d8-c28f94f346f7,144,55647,2012-11-11T21:26:01+00:00,24,24,"[{'period_type': 'quarter', 'id': '6c795b9c-f0b1-42a9-8bb2-68b8fa434b2b', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 14}, {'period_type': 'quarter', 'id': '44335fc6-2036-4c2c-a1aa-49370f63750d', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '7a38a689-aaeb-4575-b635-85f76972cbd7', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': 'bf2bccaf-22f1-4c2e-b824-97c5d6b8a8aa', 'number': 4, 'sequence': 4, 'home_points': 17, 'away_points': 7}, {'period_type': 'overtime', 'id': '134cb754-26a1-4a29-be94-d19d9210af8f', 'number': 1, 'sequence': 5, 'home_points': 0, 'away_points': 0}]",closed,-8,602 Jamestown Avenue,69732,San Francisco,USA,6701808c-c329-482b-9834-2d29cb3185ff,Candlestick Park,outdoor,CA,turf,94124,
9,56614,NYG,10,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York Giants,FOX,704,INGEST,CIN,9,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati Bengals,b7ed6f52-f4d5-4487-952c-84e582e18bb6,136,55639,2012-11-11T18:03:20+00:00,13,31,"[{'period_type': 'quarter', 'id': '449f97b6-ed93-406b-abfe-2c048916a883', 'number': 1, 'sequence': 1, 'home_points': 14, 'away_points': 3}, {'period_type': 'quarter', 'id': 'e3bd13ab-cb43-4ce3-81ae-1d3f4883cbd5', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 3}, {'period_type': 'quarter', 'id': '775e293b-9607-4643-838f-23d9f48fc7d6', 'number': 3, 'sequence': 3, 'home_points': 14, 'away_points': 0}, {'period_type': 'quarter', 'id': '3009ed50-eeff-45b0-836e-8d57aefdd4f4', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 7}]",closed,-5,One Paul Brown Stadium,65535,Cincinnati,USA,b87a1595-d3c8-48ea-8a53-0aab6378a64a,Paul Brown Stadium,outdoor,OH,artificial,45202,
10,54813,SD,9,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego Chargers,CBS,711,INGEST,TB,9,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay Buccaneers,ce2c97f4-6d01-4f2e-ba8b-1df529a238bd,141,55644,2012-11-11T18:03:06+00:00,24,34,"[{'period_type': 'quarter', 'id': '88adf35a-7762-4327-ac9d-9140af589537', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 14}, {'period_type': 'quarter', 'id': 'e636a042-4de0-4d85-b82d-98a791ddd9a1', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 7}, {'period_type': 'quarter', 'id': '9eb8db1d-b71b-48b8-af2a-290c4a48c51a', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'd783545f-8512-4397-99f6-db6611deaf49', 'number': 4, 'sequence': 4, 'home_points': 10, 'away_points': 3}]",closed,-5,4201 North Dale Mabry Highway,65890,Tampa,USA,6fccc39c-80bc-4c81-83d9-2d5a848c8c09,Raymond James Stadium,outdoor,FL,turf,33607,
11,67841,NYJ,9,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York Jets,CBS,712,INGEST,SEA,10,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seattle Seahawks,d922e55b-c7d9-4221-ba44-07e0e13aa354,142,55645,2012-11-11T21:05:44+00:00,7,28,"[{'period_type': 'quarter', 'id': '7460e921-bd4d-43fb-ac8a-a5cae8894850', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': '1ae7d959-f13a-4a24-8109-023122964d84', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '0c55e9a9-e085-422b-9506-4b8c3d387195', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': '777f367e-887d-4a75-b227-1e1667f12ec9', 'number': 4, 'sequence': 4, 'home_points': 14, 'away_points': 0}]",closed,-8,800 Occidental Avenue South,67000,Seattle,USA,c6b9e5df-c9e4-434c-b3e6-83928f11cbda,CenturyLink Field,outdoor,WA,artificial,98134,
12,73126,ATL,9,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta Falcons,FOX,706,INGEST,NO,9,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans Saints,ed4ff082-457a-4cb2-8cb6-054943310885,140,55643,2012-11-11T18:02:51+00:00,27,31,"[{'period_type': 'quarter', 'id': '97913502-0706-46dc-ade2-bac0ea5308e9', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 10}, {'period_type': 'quarter', 'id': 'f8615645-7e82-422d-8bfc-3de8b7d007c0', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 7}, {'period_type': 'quarter', 'id': '3fea3cc6-7f5b-40d9-ab63-73a7e36c5c9f', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '026f0792-5747-4712-88b7-325a4203a10c', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 10}]",closed,-6,1500 Sugar Bowl Drive,76468,New Orleans,USA,3c85d89a-ec66-4983-acd5-1381d6c8673a,Mercedes-Benz Superdome,dome,LA,artificial,70112,
13,68756,BUF,9,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo Bills,CBS,710,INGEST,NE,9,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,f14841c7-f684-4e1d-a434-63660db1d656,139,55642,2012-11-11T18:03:24+00:00,31,37,"[{'period_type': 'quarter', 'id': '5623ffdb-038b-468c-9962-511f852bb1ad', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': 'a153a7ef-943b-4841-ab84-225e47b551ce', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 17}, {'period_type': 'quarter', 'id': '66693fb7-41f6-430a-92f2-7858a6d80c54', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': '3d884809-ce70-41e6-bcb2-fe221cfaa8ce', 'number': 4, 'sequence': 4, 'home_points': 6, 'away_points': 7}]",closed,-5,One Patriot Place,68756,Foxborough,USA,e43310b1-cb82-4df9-8be5-e9b39637031b,Gillette Stadium,outdoor,MA,artificial,02035,
0,68756,IND,10,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis Colts,CBS,711,INGEST,NE,10,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,5c1c76ce-a612-4244-87e7-91af73f9b0d9,154,55657,2012-11-18T21:26:22+00:00,24,59,"[{'period_type': 'quarter', 'id': '80848037-f2ad-40a6-9dbf-a14fc71470fc', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 14}, {'period_type': 'quarter', 'id': '419739f4-62ab-438e-bd30-d91f7edd598c', 'number': 2, 'sequence': 2, 'home_points': 17, 'away_points': 3}, {'period_type': 'quarter', 'id': 'e579362b-c6ba-4afb-b37d-084be6c7c257', 'number': 3, 'sequence': 3, 'home_points': 14, 'away_points': 0}, {'period_type': 'quarter', 'id': 'dcc8cc24-d324-42c8-b6c8-6fc7abb5048a', 'number': 4, 'sequence': 4, 'home_points': 21, 'away_points': 7}]",closed,-5,One Patriot Place,68756,Foxborough,USA,e43310b1-cb82-4df9-8be5-e9b39637031b,Gillette Stadium,outdoor,MA,artificial,02035,"Clear and cool Temp: 42 F, Humidity: 62%, Wind: NNE 14 mph"
1,81936,CLE,10,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland Browns,CBS,708,INGEST,DAL,10,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas Cowboys,705b8290-bb28-4d9c-8d6f-4949b5f11a13,150,55653,2012-11-18T18:03:01+00:00,20,23,"[{'period_type': 'quarter', 'id': 'daf8de4b-822c-485e-a110-b59cb2dea8dc', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '5683eda3-d533-4373-b738-a2f2166c2870', 'number': 2, 'sequence': 2, 'home_points': 0, 'away_points': 6}, {'period_type': 'quarter', 'id': '6b7c7a92-230f-42fc-ab8c-8196fbd04522', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': '28bd8787-300c-4ea8-ace5-383e2d43ca02', 'number': 4, 'sequence': 4, 'home_points': 17, 'away_points': 7}, {'period_type': 'overtime', 'id': 'fcef465a-1eb1-4908-9155-c27dcba843d6', 'number': 1, 'sequence': 5, 'home_points': 3, 'away_points': 0}]",closed,-6,One Legends Way,80000,Arlington,USA,1e84213a-ff1f-4c9d-a003-8ee782b25a40,AT&T Stadium,retractable_dome,TX,artificial,76011,
2,71676,JAC,10,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville Jaguars,CBS,709,INGEST,HOU,10,82d2d380-3834-4938-835f-aec541e5ece7,Houston Texans,76c38c3a-121d-46ba-9ab9-c926133187e1,152,55655,2012-11-18T18:02:39+00:00,37,43,"[{'period_type': 'quarter', 'id': 'b9fbed26-cf88-4eb2-8350-b2384b724582', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': '4bea06bf-3b9d-410f-9be9-2cafd563a513', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 10}, {'period_type': 'quarter', 'id': '2bcabef2-3be5-4c12-8534-001b7c402e99', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 10}, {'period_type': 'quarter', 'id': '9a88f395-af2b-4947-8f12-71faef8a584f', 'number': 4, 'sequence': 4, 'home_points': 14, 'away_points': 7}, {'period_type': 'overtime', 'id': '5a7c642e-4481-477b-9def-fa43b73d9cbc', 'number': 1, 'sequence': 5, 'home_points': 9, 'away_points': 3}]",closed,-6,One Reliant Park,71054,Houston,USA,6a72e5ca-33d0-40af-8e6b-b32a4d3d9346,NRG Stadium,retractable_dome,TX,artificial,77054,
