,Hour,OffenseType_Aggravated Assault,OffenseType_Auto Theft,OffenseType_Burglary,OffenseType_Murder,OffenseType_Rape,OffenseType_Robbery,OffenseType_Theft,game
2012-12-15,15,0,0,0,0,0,0,1,No Game
2012-12-16,11,0,0,0,0,0,0,1,No Game
2012-12-16,17,0,0,0,0,0,0,1,No Game
2012-12-17,9,0,0,0,0,0,0,1,No Game
2012-12-17,14,0,0,0,0,0,0,1,No Game
2012-12-17,19,0,0,0,0,0,0,1,No Game
2012-12-17,20,0,0,0,0,0,0,1,No Game
2012-12-18,0,1,0,0,0,0,0,0,No Game
2012-12-18,7,0,0,0,0,0,0,1,No Game
2012-12-18,21,0,0,0,0,0,0,1,No Game
2012-12-19,13,0,0,0,0,0,0,1,No Game
2012-12-21,22,0,0,0,0,0,0,1,No Game
2012-12-22,1,0,0,0,0,0,0,1,No Game
2012-12-22,11,0,0,0,0,0,0,1,No Game
2012-12-22,23,0,0,0,0,0,0,1,No Game
2012-12-23,10,1,0,0,0,0,0,0,No Game
2012-12-23,22,0,0,0,0,0,0,1,No Game
2012-12-26,6,0,0,0,0,0,0,1,No Game
2012-12-26,22,0,0,0,0,0,1,0,No Game
2012-12-27,14,0,0,1,0,0,0,0,No Game
2012-12-28,21,1,0,0,0,0,0,0,No Game
2012-12-29,17,0,0,1,0,0,0,0,No Game
2012-12-29,20,0,0,0,0,0,0,1,No Game
2012-12-29,21,0,0,0,0,0,0,1,No Game
2013-01-01,0,0,0,0,0,0,0,1,No Game
2013-01-02,6,1,0,0,0,0,0,0,No Game
2013-01-03,17,0,0,0,0,0,0,1,No Game
2013-01-03,23,0,0,0,0,0,0,1,No Game
2013-01-05,0,0,0,0,0,0,0,1,No Game
2013-01-05,2,0,0,0,0,0,0,1,No Game
2013-01-05,19,0,0,0,0,0,0,1,No Game
2013-01-06,17,0,0,0,0,0,0,1,No Game
2013-01-09,22,0,0,0,0,0,0,1,No Game
2013-01-10,7,0,0,1,0,0,0,0,No Game
2013-01-10,14,0,0,0,0,0,0,1,No Game
2013-01-10,18,0,0,0,0,0,0,1,No Game
2013-01-10,23,0,0,0,0,0,0,1,No Game
2013-01-11,9,0,0,1,0,0,0,0,No Game
2013-01-11,10,0,0,0,0,0,0,1,No Game
2013-01-11,14,0,0,0,0,0,0,1,No Game
2013-01-11,19,0,0,0,0,0,0,1,No Game
2013-01-11,20,0,0,0,0,0,0,1,No Game
2013-01-11,20,0,0,0,0,0,0,1,No Game
2013-01-11,21,0,0,0,0,0,0,1,No Game
2013-01-12,0,0,0,0,0,0,0,1,No Game
2013-01-12,1,0,0,0,0,0,1,0,No Game
2013-01-12,1,0,0,0,0,0,0,1,No Game
2013-01-12,3,0,0,0,0,0,0,1,No Game
2013-01-12,3,0,0,0,0,0,0,1,No Game
2013-01-12,7,0,0,0,0,0,0,1,No Game
2013-01-12,13,0,0,0,0,0,0,1,No Game
2013-01-12,20,0,0,0,0,0,0,1,No Game
2013-01-12,22,0,0,0,0,0,0,1,No Game
2013-01-13,5,0,0,0,0,0,0,1,No Game
2013-01-14,7,0,0,0,0,0,0,1,No Game
2013-01-14,22,1,0,0,0,0,0,0,No Game
2013-01-16,18,0,0,0,0,0,0,1,No Game
2013-01-17,1,0,0,1,0,0,0,0,No Game
2013-01-17,7,0,0,0,0,0,0,1,No Game
2013-01-17,13,0,0,0,0,0,0,1,No Game
2013-01-17,13,0,0,0,0,0,0,1,No Game
2013-01-17,15,0,0,0,0,0,0,1,No Game
2013-01-18,0,0,1,0,0,0,0,0,No Game
2013-01-18,17,0,0,1,0,0,0,0,No Game
2013-01-19,17,0,0,0,0,0,0,1,No Game
2013-01-20,6,0,0,0,0,0,0,1,No Game
2013-01-21,8,0,0,0,0,0,0,1,No Game
2013-01-21,18,0,0,0,0,0,0,1,No Game
2013-01-22,7,0,0,0,0,0,0,1,No Game
2013-01-23,21,0,0,0,0,0,0,1,No Game
2013-01-23,21,0,0,1,0,0,0,0,No Game
2013-01-24,20,0,1,0,0,0,0,0,No Game
2013-01-25,8,0,0,1,0,0,0,0,No Game
2013-01-25,13,0,0,0,0,0,0,1,No Game
2013-01-25,21,0,0,0,0,0,0,1,No Game
2013-01-26,0,0,0,0,0,0,0,1,No Game
2013-01-26,11,0,0,0,0,0,0,1,No Game
2013-01-27,11,0,0,0,0,0,0,1,No Game
2013-01-28,10,0,0,0,0,0,0,1,No Game
2013-01-28,18,0,0,0,0,0,0,1,No Game
2013-01-28,18,0,0,0,0,0,0,1,No Game
2013-01-29,0,0,0,1,0,0,0,0,No Game
2013-01-29,14,0,0,0,0,0,0,1,No Game
2013-01-29,19,0,0,0,0,0,0,1,No Game
2013-01-29,19,0,0,0,0,0,0,1,No Game
2013-02-02,12,0,0,0,0,0,0,1,No Game
2013-02-02,16,0,0,0,0,0,0,1,No Game
2013-02-02,22,0,1,0,0,0,0,0,No Game
2013-02-03,3,0,0,0,0,0,0,1,No Game
2013-02-04,11,1,0,0,0,0,0,0,No Game
2013-02-04,19,0,0,0,0,0,0,1,No Game
2013-02-07,1,0,0,0,0,0,0,1,No Game
2013-02-07,9,0,0,0,0,0,1,0,No Game
2013-02-07,22,0,1,0,0,0,0,0,No Game
2013-02-08,18,0,1,0,0,0,0,0,No Game
2013-02-09,21,0,0,0,0,0,0,1,No Game
2013-02-12,11,0,0,0,0,0,0,1,No Game
2013-02-13,7,0,0,0,0,0,0,1,No Game
2013-02-14,11,0,0,0,0,0,0,1,No Game
2013-02-15,0,0,0,0,0,0,0,1,No Game
2013-02-15,18,0,0,0,0,0,0,1,No Game
2013-02-15,19,0,0,0,0,0,0,1,No Game
2013-02-15,19,0,0,0,0,0,0,1,No Game
2013-02-15,21,0,0,0,0,0,0,1,No Game
2013-02-15,23,0,0,0,0,0,1,0,No Game
2013-02-16,1,0,0,0,0,0,0,1,No Game
2013-02-16,11,0,0,0,0,0,0,1,No Game
2013-02-16,17,0,0,0,0,0,0,1,No Game
2013-02-16,21,0,0,0,0,0,0,1,No Game
2013-02-17,8,0,0,0,0,0,0,1,No Game
2013-02-17,12,0,0,0,0,0,0,1,No Game
2013-02-17,17,0,0,0,0,0,0,1,No Game
2013-02-17,19,0,0,0,0,0,0,1,No Game
2013-02-17,23,0,0,0,0,0,0,1,No Game
2013-02-18,16,0,0,1,0,0,0,0,No Game
2013-02-19,16,0,0,0,0,0,0,1,No Game
2013-02-19,20,0,1,0,0,0,0,0,No Game
2013-02-19,20,0,0,0,0,0,0,1,No Game
2013-02-20,23,0,0,0,0,0,0,1,No Game
2013-02-23,18,0,0,0,0,0,0,1,No Game
2013-02-23,20,0,0,1,0,0,0,0,No Game
2013-02-26,13,0,0,0,0,0,0,1,No Game
2013-02-27,15,0,1,0,0,0,0,0,No Game
2013-03-01,23,0,1,0,0,0,0,0,No Game
2013-03-01,23,0,0,0,0,0,0,1,No Game
2013-03-02,3,0,0,0,0,0,0,1,Won Game
2013-03-02,5,0,0,0,0,0,0,1,Won Game
2013-03-02,11,0,0,0,0,0,0,1,Won Game
2013-03-02,18,1,0,0,0,0,0,0,Won Game
2013-03-02,22,0,0,0,0,0,0,1,Won Game
2013-03-06,19,0,0,0,0,0,0,1,No Game
2013-03-07,12,0,0,1,0,0,0,0,No Game
2013-03-08,0,0,0,0,0,0,0,1,No Game
2013-03-09,0,0,0,0,0,0,0,1,No Game
2013-03-11,14,0,0,0,0,0,0,1,No Game
2013-03-12,13,0,0,0,0,0,0,1,No Game
2013-03-14,13,0,0,0,0,0,0,1,No Game
2013-03-15,20,0,1,0,0,0,0,0,No Game
2013-03-15,20,0,1,0,0,0,0,0,No Game
2013-03-15,23,0,0,0,0,0,0,1,No Game
2013-03-16,0,0,0,0,0,0,0,1,No Game
2013-03-16,20,0,1,0,0,0,0,0,No Game
2013-03-17,1,0,0,0,0,0,0,1,No Game
2013-03-17,12,0,0,0,0,0,0,1,No Game
2013-03-17,20,0,1,0,0,0,0,0,No Game
2013-03-20,0,0,0,0,0,0,0,1,No Game
2013-03-20,15,0,0,0,0,0,0,1,No Game
2013-03-20,20,0,0,0,0,0,0,1,No Game
2013-03-21,3,0,0,0,0,0,0,1,No Game
2013-03-21,23,0,0,0,0,0,0,1,No Game
2013-03-23,0,0,0,0,0,0,0,1,Won Game
2013-03-23,0,0,0,0,0,0,0,1,Won Game
2013-03-23,0,0,0,0,0,0,0,1,Won Game
2013-03-23,13,0,0,0,0,0,0,1,Won Game
2013-03-25,9,0,0,0,0,0,0,1,No Game
2013-03-26,10,0,1,0,0,0,0,0,No Game
2013-03-26,18,0,0,0,0,0,0,1,No Game
2013-03-27,1,0,0,0,0,0,0,1,No Game
2013-03-28,19,0,1,0,0,0,0,0,No Game
2013-03-29,22,0,0,0,0,0,0,1,No Game
2013-03-30,2,0,0,0,0,0,0,1,Won Game
2013-03-30,10,0,0,1,0,0,0,0,Won Game
2013-03-31,0,0,0,0,0,0,0,1,No Game
2013-03-31,3,0,0,0,0,0,0,1,No Game
2013-04-01,20,0,0,0,0,0,0,1,No Game
2013-04-01,22,0,0,0,0,0,0,1,No Game
2013-04-02,18,0,0,0,0,0,0,1,No Game
2013-04-03,7,0,0,0,0,0,0,1,No Game
2013-04-06,0,0,0,0,0,0,0,1,No Game
2013-04-06,2,0,0,0,0,0,1,0,No Game
2013-04-06,20,0,0,0,0,0,0,1,No Game
2013-04-11,22,0,0,0,0,0,0,1,No Game
2013-04-13,1,0,0,0,0,0,0,1,No Game
2013-04-14,2,1,0,0,0,0,0,0,Won Game
2013-04-18,9,0,0,0,0,0,0,1,No Game
2013-04-19,5,0,0,0,0,0,0,1,No Game
2013-04-20,1,0,0,0,0,0,0,1,No Game
2013-04-20,11,0,0,0,0,0,0,1,No Game
2013-04-20,11,0,0,0,0,0,0,1,No Game
2013-04-21,19,0,0,0,0,0,0,1,No Game
2013-04-22,16,0,0,0,0,0,1,0,No Game
2013-04-24,17,0,0,0,0,0,0,1,No Game
2013-04-24,18,0,0,0,0,0,0,1,No Game
2013-04-24,22,0,0,0,0,0,0,1,No Game
2013-04-25,3,0,0,0,0,0,0,1,No Game
2013-04-25,15,1,0,0,0,0,0,0,No Game
2013-04-25,18,0,0,0,0,0,0,1,No Game
2013-04-25,20,0,0,0,0,0,0,1,No Game
2013-04-26,9,0,0,0,0,0,0,1,No Game
2013-04-26,14,0,1,0,0,0,0,0,No Game
2013-04-27,22,0,0,0,0,0,0,1,No Game
2013-04-28,0,0,0,0,0,0,0,1,Lost Game
2013-04-28,1,0,0,0,0,1,0,0,Lost Game
2013-04-29,13,0,0,0,0,0,0,1,No Game
2013-05-01,19,0,0,0,0,0,0,1,No Game
2013-05-02,4,0,0,1,0,0,0,0,No Game
2013-05-04,18,0,0,1,0,0,0,0,No Game
2013-05-04,22,0,0,0,0,0,0,1,No Game
2013-05-06,3,1,0,0,0,0,0,0,No Game
2013-05-07,12,0,0,0,0,0,0,1,No Game
2013-05-08,1,0,0,0,0,0,0,1,No Game
2013-05-08,11,0,0,0,0,0,0,1,No Game
2013-05-09,2,1,0,0,0,0,0,0,No Game
2013-05-09,19,0,0,0,0,0,0,1,No Game
2013-05-12,1,0,0,0,0,0,0,1,Lost Game
2013-05-12,16,0,0,0,0,0,0,1,Lost Game
2013-05-12,18,0,0,0,0,0,0,1,Lost Game
2013-05-13,5,0,0,0,0,0,0,1,No Game
2013-05-14,0,0,0,0,0,0,0,1,No Game
2013-05-16,23,0,0,0,1,0,0,0,No Game
2013-05-17,18,0,0,0,0,0,0,1,No Game
2013-05-18,5,0,0,0,0,0,0,1,Lost Game
2013-05-18,6,0,0,0,0,0,1,0,Lost Game
2013-05-18,9,0,0,0,0,0,0,1,Lost Game
2013-05-18,22,0,0,0,0,0,0,1,Lost Game
2013-05-19,5,0,0,0,0,0,0,1,No Game
2013-05-20,17,0,0,0,0,0,0,1,No Game
2013-05-20,23,0,0,0,0,0,0,1,No Game
2013-05-22,14,0,1,0,0,0,0,0,No Game
2013-05-22,15,0,0,0,0,0,1,0,No Game
2013-05-23,7,0,0,0,0,0,0,1,No Game
2013-05-26,13,0,1,0,0,0,0,0,No Game
2013-05-29,0,0,0,0,0,0,0,1,No Game
2013-05-29,14,1,0,0,0,0,0,0,No Game
2013-05-29,22,0,0,0,0,0,0,1,No Game
2013-05-31,9,0,0,0,0,0,0,1,No Game
2013-06-01,5,0,0,0,0,0,0,1,No Game
2013-06-05,0,0,0,0,0,0,0,1,No Game
2013-06-06,0,0,0,1,0,0,0,0,No Game
2013-06-07,17,0,0,0,0,0,0,1,No Game
2013-06-07,19,0,0,0,0,0,0,1,No Game
2013-06-07,22,0,0,0,0,0,0,1,No Game
2013-06-10,12,1,0,0,0,0,0,0,No Game
2013-06-16,3,0,0,0,0,0,0,1,No Game
2013-06-16,13,0,0,0,0,0,1,0,No Game
2013-06-16,23,0,0,0,0,0,0,1,No Game
2013-06-17,12,0,0,1,0,0,0,0,No Game
2013-06-18,17,0,1,0,0,0,0,0,No Game
2013-06-18,17,0,0,0,0,0,0,1,No Game
2013-06-18,19,0,0,0,0,0,0,1,No Game
2013-06-19,5,0,0,0,0,0,1,0,No Game
2013-06-21,10,0,0,0,0,0,0,1,No Game
2013-06-21,12,0,0,0,0,0,0,1,No Game
2013-06-21,20,0,1,0,0,0,0,0,No Game
2013-06-25,19,0,0,1,0,0,0,0,No Game
2013-06-27,9,0,1,0,0,0,0,0,No Game
2013-06-27,18,0,0,0,0,0,0,1,No Game
2013-06-27,19,0,0,0,0,0,0,1,No Game
2013-06-29,23,0,0,0,0,0,0,1,No Game
2013-06-29,23,0,0,0,0,0,0,1,No Game
2013-06-29,23,0,0,0,0,0,0,1,No Game
2013-06-30,0,0,0,0,0,0,0,1,No Game
2013-06-30,0,0,0,0,0,0,0,1,No Game
2013-06-30,1,0,0,0,0,0,0,1,No Game
2013-06-30,6,0,0,0,0,0,0,1,No Game
2013-07-03,1,1,0,0,0,0,0,0,No Game
2013-07-03,13,0,0,0,0,0,0,1,No Game
2013-07-06,19,0,0,0,0,0,0,1,Won Game
2013-07-06,20,0,0,0,0,0,0,1,Won Game
2013-07-06,20,0,0,0,0,0,0,1,Won Game
2013-07-07,0,0,0,0,0,0,0,1,No Game
2013-07-07,1,0,0,0,0,0,1,0,No Game
2013-07-07,16,1,0,0,0,0,0,0,No Game
2013-07-07,16,0,0,0,0,0,0,1,No Game
2013-07-08,21,0,0,0,0,0,0,1,No Game
2013-07-09,18,0,0,0,0,0,1,0,No Game
2013-07-11,9,0,0,0,0,0,0,1,No Game
2013-07-12,16,0,0,0,0,0,0,1,No Game
2013-07-12,18,0,0,0,0,0,0,1,No Game
2013-07-12,19,0,0,0,0,0,0,1,No Game
2013-07-13,1,0,1,0,0,0,0,0,No Game
2013-07-16,18,0,1,0,0,0,0,0,No Game
2013-07-20,0,0,0,0,0,0,0,1,No Game
2013-07-20,6,0,0,0,0,0,0,1,No Game
2013-07-20,18,0,0,0,0,0,0,1,No Game
2013-07-23,0,0,0,0,0,0,0,1,No Game
2013-07-24,17,0,0,0,0,0,0,1,No Game
2013-07-24,18,0,0,0,0,0,0,1,No Game
2013-07-24,21,0,0,0,0,0,0,1,No Game
2013-07-24,22,0,0,0,0,0,0,1,No Game
2013-07-25,15,1,0,0,0,0,0,0,No Game
2013-07-25,18,0,0,0,0,0,0,1,No Game
2013-07-25,18,0,0,0,0,0,0,1,No Game
2013-07-25,23,0,0,0,0,0,0,1,No Game
2013-07-26,0,0,0,0,0,0,0,1,No Game
2013-07-26,11,0,0,0,0,0,0,1,No Game
2013-07-26,23,0,0,0,0,0,0,1,No Game
2013-07-27,0,0,0,0,0,0,0,1,Lost Game
2013-07-27,0,0,0,0,0,0,0,1,Lost Game
2013-07-27,17,0,0,0,0,0,0,1,Lost Game
2013-07-27,18,0,0,0,0,0,0,1,Lost Game
2013-07-27,20,0,0,0,0,0,0,1,Lost Game
2013-07-27,21,0,0,0,0,0,0,1,Lost Game
2013-07-27,23,1,0,0,0,0,0,0,Lost Game
2013-07-28,2,0,0,0,0,0,0,1,No Game
2013-07-28,2,0,0,0,0,0,0,1,No Game
2013-07-28,21,0,0,0,0,0,0,1,No Game
2013-07-29,12,0,0,0,0,0,0,1,No Game
2013-07-29,14,0,0,0,0,0,0,1,No Game
2013-07-30,2,1,0,0,0,0,0,0,No Game
2013-07-31,19,0,0,0,0,0,0,1,No Game
2013-08-01,7,0,0,0,0,0,0,1,No Game
2013-08-02,18,0,0,0,0,0,0,1,No Game
2013-08-02,21,0,0,0,0,0,0,1,No Game
2013-08-02,22,0,0,0,0,0,0,1,No Game
2013-08-03,22,0,0,0,0,0,0,1,Won Game
2013-08-04,15,0,0,1,0,0,0,0,No Game
2013-08-04,19,0,0,1,0,0,0,0,No Game
2013-08-06,17,0,0,0,0,0,0,1,No Game
2013-08-06,21,1,0,0,0,0,0,0,No Game
2013-08-08,22,0,0,1,0,0,0,0,No Game
2013-08-09,15,0,0,0,0,0,0,1,No Game
2013-08-09,19,0,0,0,0,0,0,1,No Game
2013-08-10,21,0,0,0,0,0,0,1,No Game
2013-08-10,22,0,0,0,0,0,0,1,No Game
2013-08-12,12,0,0,0,0,0,0,1,No Game
2013-08-13,17,1,0,0,0,0,0,0,No Game
2013-08-14,16,0,1,0,0,0,0,0,No Game
2013-08-15,15,0,0,0,0,0,0,1,No Game
2013-08-16,17,0,0,0,0,0,0,1,No Game
2013-08-16,23,0,0,0,0,0,0,1,No Game
2013-08-18,0,0,0,0,0,0,0,1,No Game
2013-08-18,19,0,0,0,0,0,0,1,No Game
2013-08-21,18,0,0,0,0,0,0,1,No Game
2013-08-22,21,0,0,0,0,0,0,1,No Game
2013-08-23,1,0,0,0,0,0,0,1,No Game
2013-08-24,23,0,0,0,0,0,0,1,No Game
2013-08-27,16,0,0,0,0,0,0,1,No Game
2013-08-28,10,0,0,0,0,0,0,1,No Game
2013-08-31,19,0,1,0,0,0,0,0,No Game
2013-08-31,22,0,1,0,0,0,0,0,No Game
2013-09-01,1,1,0,0,0,0,0,0,No Game
2013-09-01,20,0,0,0,0,0,0,1,No Game
2013-09-04,7,0,0,0,0,0,0,1,No Game
2013-09-04,10,0,0,0,0,0,0,1,No Game
2013-09-05,7,0,0,1,0,0,0,0,No Game
2013-09-07,12,0,0,0,0,0,0,1,No Game
2013-09-07,14,0,0,1,0,0,0,0,No Game
2013-09-07,20,0,0,0,0,0,0,1,No Game
2013-09-09,22,0,1,0,0,0,0,0,No Game
2013-09-11,22,0,1,0,0,0,0,0,No Game
2013-09-12,21,0,0,0,0,0,0,1,No Game
2013-09-13,21,0,0,0,0,0,0,1,No Game
2013-09-14,0,0,0,0,0,0,0,1,No Game
2013-09-15,20,0,0,1,0,0,0,0,No Game
2013-09-16,13,0,0,1,0,0,0,0,No Game
2013-09-19,16,0,1,0,0,0,0,0,No Game
2013-09-20,17,0,0,1,0,0,0,0,No Game
2013-09-20,19,0,1,0,0,0,0,0,No Game
2013-09-21,1,0,0,0,0,0,0,1,Won Game
2013-09-21,3,1,0,0,0,0,0,0,Won Game
2013-09-22,4,1,0,0,0,0,0,0,No Game
2013-09-25,8,0,0,0,0,0,0,1,No Game
2013-09-25,10,0,0,0,0,0,0,1,No Game
2013-09-25,18,0,0,0,0,0,0,1,No Game
2013-09-25,20,0,0,0,0,0,0,1,No Game
2013-09-27,20,0,1,0,0,0,0,0,No Game
2013-09-27,22,0,0,0,0,0,0,1,No Game
2013-09-28,0,0,0,0,0,0,0,1,No Game
2013-09-28,19,0,0,0,0,0,0,1,No Game
2013-09-28,21,0,0,0,0,0,0,1,No Game
2013-09-29,21,0,0,0,0,0,0,1,No Game
2013-10-01,7,0,0,0,0,0,0,1,No Game
2013-10-04,8,0,0,0,0,0,0,1,Won Game
2013-10-04,11,0,0,0,0,0,0,1,Won Game
2013-10-04,13,0,0,0,0,0,1,0,Won Game
2013-10-04,18,0,0,0,0,0,0,1,Won Game
2013-10-05,0,0,0,0,0,0,0,1,No Game
2013-10-05,0,0,0,0,0,0,0,1,No Game
2013-10-05,2,0,0,0,0,0,0,1,No Game
2013-10-06,1,0,0,0,0,0,0,1,No Game
2013-10-07,2,0,0,0,0,0,0,1,No Game
2013-10-07,5,0,0,0,0,0,0,1,No Game
2013-10-09,2,0,0,0,0,0,0,1,Lost Game
2013-10-11,22,1,0,0,0,0,0,0,No Game
2013-10-12,15,0,0,0,0,0,0,1,No Game
2013-10-12,16,0,0,0,0,0,0,1,No Game
2013-10-13,21,0,0,0,0,0,0,1,No Game
2013-10-14,16,0,0,0,0,0,0,1,No Game
2013-10-15,19,0,0,0,0,0,0,1,No Game
2013-10-15,21,0,0,0,0,0,0,1,No Game
2013-10-15,22,0,0,0,0,0,0,1,No Game
2013-10-16,15,0,0,0,0,0,0,1,No Game
2013-10-17,17,0,0,0,0,0,0,1,No Game
2013-10-18,17,0,0,0,0,0,0,1,No Game
2013-10-18,23,0,0,0,0,0,0,1,No Game
2013-10-19,4,0,0,0,0,0,1,0,No Game
2013-10-19,8,0,0,0,0,0,0,1,No Game
2013-10-20,1,1,0,0,0,0,0,0,Lost Game
2013-10-20,13,0,0,0,0,0,0,1,Lost Game
2013-10-20,20,0,0,0,0,0,0,1,Lost Game
2013-10-21,18,0,0,0,0,0,0,1,No Game
2013-10-21,19,0,0,0,0,0,0,1,No Game
2013-10-22,7,0,0,0,0,0,0,1,No Game
2013-10-22,12,0,0,0,0,0,0,1,No Game
2013-10-22,21,0,0,0,0,0,0,1,No Game
2013-10-23,18,0,0,0,0,0,0,1,No Game
2013-10-23,19,0,0,0,0,0,0,1,No Game
2013-10-23,19,0,0,0,0,0,0,1,No Game
2013-10-23,19,0,0,0,0,0,0,1,No Game
2013-10-24,8,0,0,0,0,0,0,1,No Game
2013-10-24,17,0,0,0,0,0,0,1,No Game
2013-10-24,19,0,0,0,0,0,0,1,No Game
2013-10-24,21,0,0,0,0,0,0,1,No Game
2013-10-24,23,0,1,0,0,0,0,0,No Game
2013-10-25,21,0,0,0,0,0,0,1,No Game
2013-10-25,22,0,0,0,0,0,0,1,No Game
2013-10-26,12,0,0,0,0,0,0,1,No Game
2013-10-26,15,0,0,0,0,0,1,0,No Game
2013-10-26,17,0,0,0,0,0,0,1,No Game
2013-10-27,1,0,1,0,0,0,0,0,No Game
2013-10-28,0,0,0,0,0,0,0,1,No Game
2013-10-29,11,0,1,0,0,0,0,0,No Game
2013-10-30,17,0,0,0,0,0,0,1,No Game
2013-10-30,22,0,0,0,0,0,0,1,No Game
2013-10-30,23,0,0,0,0,0,0,1,No Game
2013-10-31,5,0,1,0,0,0,0,0,Won Game
2013-10-31,10,0,0,0,0,0,0,1,Won Game
2013-10-31,13,0,0,0,0,0,0,1,Won Game
2013-10-31,18,0,0,0,0,0,0,1,Won Game
2013-10-31,19,0,1,0,0,0,0,0,Won Game
2013-10-31,21,0,0,0,0,0,0,1,Won Game
2013-10-31,22,0,0,0,0,0,0,1,Won Game
2013-11-01,3,0,0,0,0,0,0,1,No Game
2013-11-01,17,0,0,1,0,0,0,0,No Game
2013-11-01,19,0,0,0,0,0,0,1,No Game
2013-11-02,0,0,0,0,0,0,0,1,No Game
2013-11-02,1,0,0,0,0,0,0,1,No Game
2013-11-02,3,0,0,0,0,0,0,1,No Game
2013-11-02,18,0,0,0,0,0,0,1,No Game
2013-11-04,6,0,0,0,0,0,0,1,No Game
2013-11-04,7,0,0,0,0,0,0,1,No Game
2013-11-04,12,0,1,0,0,0,0,0,No Game
2013-11-05,21,0,0,0,0,0,0,1,No Game
2013-11-07,12,0,0,0,0,0,0,1,No Game
2013-11-07,23,0,1,0,0,0,0,0,No Game
2013-11-09,8,0,0,0,0,0,0,1,Lost Game
2013-11-09,13,0,0,0,0,0,0,1,Lost Game
2013-11-09,16,0,0,0,0,0,0,1,Lost Game
2013-11-09,17,0,0,0,0,0,0,1,Lost Game
2013-11-10,8,0,0,1,0,0,0,0,No Game
2013-11-11,16,0,0,0,0,0,0,1,No Game
2013-11-13,8,0,0,0,0,0,0,1,No Game
2013-11-14,19,0,0,0,0,0,0,1,No Game
2013-11-18,13,0,0,0,0,0,0,1,No Game
2013-11-21,20,0,0,0,0,0,0,1,No Game
2013-11-22,3,0,0,1,0,0,0,0,No Game
2013-11-23,1,0,0,0,0,0,0,1,No Game
2013-11-23,1,0,0,0,0,0,0,1,No Game
2013-11-23,15,1,0,0,0,0,0,0,No Game
2013-11-23,20,0,0,0,0,0,0,1,No Game
2013-11-23,20,0,0,0,0,0,0,1,No Game
2013-11-23,21,0,0,0,0,0,0,1,No Game
2013-11-23,22,0,0,0,0,0,0,1,No Game
2013-11-24,2,0,0,0,0,0,0,1,No Game
2013-11-26,9,0,0,0,0,0,0,1,No Game
2013-11-28,0,0,0,0,0,0,0,1,No Game
2013-11-29,23,1,0,0,0,0,0,0,No Game
2013-11-30,1,0,0,0,0,0,0,1,No Game
2013-11-30,1,0,0,0,0,0,0,1,No Game
2013-12-02,20,0,0,0,0,0,0,1,No Game
2013-12-02,21,0,0,0,0,0,0,1,No Game
2013-12-04,17,0,0,0,0,0,1,0,No Game
2013-12-05,0,0,0,0,0,0,0,1,No Game
2013-12-05,21,0,0,0,0,0,0,1,No Game
2013-12-06,7,0,0,0,0,0,0,1,No Game
2013-12-06,19,0,0,0,0,0,0,1,No Game
2013-12-07,0,0,1,0,0,0,0,0,No Game
2013-12-07,1,0,0,0,0,0,0,1,No Game
2013-12-07,1,0,0,0,0,0,0,1,No Game
2013-12-07,2,0,1,0,0,0,0,0,No Game
2013-12-08,18,0,0,0,0,0,0,1,No Game
2013-12-08,20,0,0,0,0,0,0,1,No Game
2013-12-10,15,1,0,0,0,0,0,0,No Game
2013-12-12,18,0,0,0,0,0,0,1,No Game
2013-12-13,18,0,0,1,0,0,0,0,No Game
2013-12-14,0,0,0,0,0,0,0,1,No Game
2013-12-14,2,0,0,0,0,0,0,1,No Game
2013-12-14,20,0,0,0,0,0,0,1,No Game
2013-12-14,22,0,0,0,0,0,0,1,No Game
2013-12-17,22,0,0,0,0,0,0,1,No Game
2013-12-18,3,0,0,0,0,0,0,1,No Game
2013-12-21,22,0,0,0,0,0,0,1,No Game
2013-12-24,18,0,0,0,0,0,0,1,No Game
2013-12-26,10,0,0,0,0,0,0,1,No Game
2013-12-27,22,0,0,0,0,0,0,1,No Game
2013-12-27,23,0,0,0,0,0,0,1,No Game
2013-12-28,0,0,0,0,0,0,0,1,No Game
2013-12-28,0,0,0,0,0,0,0,1,No Game
2013-12-28,3,0,0,0,0,0,0,1,No Game
2013-12-28,23,0,0,0,0,0,0,1,No Game
2013-12-28,23,0,0,0,0,0,0,1,No Game
2013-12-29,13,0,0,0,0,0,0,1,No Game
2013-12-30,22,0,0,0,0,0,0,1,No Game
2013-12-31,0,0,0,0,0,0,0,1,No Game
2014-01-01,0,0,0,0,0,0,0,1,No Game
2014-01-01,1,0,0,0,0,0,0,1,No Game
2014-01-02,15,0,0,0,0,0,0,1,No Game
2014-01-05,16,1,0,0,0,0,0,0,No Game
2014-01-06,0,0,0,0,0,0,0,1,No Game
2014-01-06,10,0,0,0,0,0,0,1,No Game
2014-01-08,0,0,1,0,0,0,0,0,No Game
2014-01-10,8,0,0,1,0,0,0,0,No Game
2014-01-10,23,0,0,0,0,0,0,1,No Game
2014-01-10,23,0,0,0,0,0,0,1,No Game
2014-01-11,13,0,0,0,0,0,0,1,No Game
2014-01-11,19,0,0,0,0,0,0,1,No Game
2014-01-12,0,0,0,0,0,0,0,1,No Game
2014-01-12,0,0,0,0,0,0,0,1,No Game
2014-01-12,0,0,0,0,0,0,0,1,No Game
2014-01-12,1,0,0,0,0,0,0,1,No Game
2014-01-17,12,0,0,0,0,0,0,1,No Game
